duty,dir,motor,sample_idx,adc_raw
30,FWD,right,738,2563
30,FWD,right,739,2561
30,FWD,right,740,2552
30,FWD,right,741,2537
30,FWD,right,742,2511
30,FWD,right,743,2500
30,FWD,right,744,2537
30,FWD,right,745,2509
30,FWD,right,746,2505
30,FWD,right,747,2507
30,FWD,right,748,2507
30,FWD,right,749,2509
30,FWD,right,750,2501
30,FWD,right,751,2523
30,FWD,right,752,2559
30,FWD,right,753,2559
30,FWD,right,754,2559
30,FWD,right,755,2559
30,FWD,right,756,2557
30,FWD,right,757,2559
30,FWD,right,758,2537
30,FWD,right,759,2568
30,FWD,right,760,2571
30,FWD,right,761,2549
30,FWD,right,762,2537
30,FWD,right,763,2531
30,FWD,right,764,2529
30,FWD,right,765,2521
30,FWD,right,766,2520
30,FWD,right,767,2579
30,FWD,right,768,2575
30,FWD,right,769,2579
30,FWD,right,770,2581
30,FWD,right,771,2587
30,FWD,right,772,2585
30,FWD,right,773,2573
30,FWD,right,774,2574
30,FWD,right,775,2632
30,FWD,right,776,2619
30,FWD,right,777,2609
30,FWD,right,778,2611
30,FWD,right,779,2589
30,FWD,right,780,2593
30,FWD,right,781,2561
30,FWD,right,782,2555
30,FWD,right,783,2595
30,FWD,right,784,2580
30,FWD,right,785,2561
30,FWD,right,786,2559
30,FWD,right,787,2547
30,FWD,right,788,2539
30,FWD,right,789,2517
30,FWD,right,790,2505
30,FWD,right,791,2545
30,FWD,right,792,2523
30,FWD,right,793,2507
30,FWD,right,794,2500
30,FWD,right,795,2501
30,FWD,right,796,2509
30,FWD,right,797,2497
30,FWD,right,798,2584
30,FWD,right,799,2557
30,FWD,right,800,2553
30,FWD,right,801,2557
30,FWD,right,802,2557
30,FWD,right,803,2545
30,FWD,right,804,2552
30,FWD,right,805,2537
30,FWD,right,806,2575
30,FWD,right,807,2555
30,FWD,right,808,2539
30,FWD,right,809,2529
30,FWD,right,810,2521
30,FWD,right,811,2517
30,FWD,right,812,2505
30,FWD,right,813,2507
30,FWD,right,814,2565
30,FWD,right,815,2561
30,FWD,right,816,2563
30,FWD,right,817,2568
30,FWD,right,818,2565
30,FWD,right,819,2579
30,FWD,right,820,2559
30,FWD,right,821,2565
30,FWD,right,822,2635
30,FWD,right,823,2617
30,FWD,right,824,2604
30,FWD,right,825,2603
30,FWD,right,826,2595
30,FWD,right,827,2581
30,FWD,right,828,2565
30,FWD,right,829,2561
30,FWD,right,830,2609
30,FWD,right,831,2593
30,FWD,right,832,2579
30,FWD,right,833,2565
30,FWD,right,834,2559
30,FWD,right,835,2545
30,FWD,right,836,2520
30,FWD,right,837,2541
30,FWD,right,838,2546
30,FWD,right,839,2539
30,FWD,right,840,2525
30,FWD,right,841,2504
30,FWD,right,842,2505
30,FWD,right,843,2501
30,FWD,right,844,2485
30,FWD,right,845,2547
30,FWD,right,846,2548
30,FWD,right,847,2547
30,FWD,right,848,2547
30,FWD,right,849,2549
30,FWD,right,850,2549
30,FWD,right,851,2548
30,FWD,right,852,2539
30,FWD,right,853,2577
30,FWD,right,854,2566
30,FWD,right,855,2559
30,FWD,right,856,2541
30,FWD,right,857,2529
30,FWD,right,858,2521
30,FWD,right,859,2507
30,FWD,right,860,2499
30,FWD,right,861,2557
30,FWD,right,862,2557
30,FWD,right,863,2559
30,FWD,right,864,2559
30,FWD,right,865,2559
30,FWD,right,866,2565
30,FWD,right,867,2559
30,FWD,right,868,2559
30,FWD,right,869,2619
30,FWD,right,870,2616
30,FWD,right,871,2605
30,FWD,right,872,2601
30,FWD,right,873,2595
30,FWD,right,874,2587
30,FWD,right,875,2557
30,FWD,right,876,2569
30,FWD,right,877,2573
30,FWD,right,878,2589
30,FWD,right,879,2577
30,FWD,right,880,2577
30,FWD,right,881,2559
30,FWD,right,882,2547
30,FWD,right,883,2521
30,FWD,right,884,2559
30,FWD,right,885,2547
30,FWD,right,886,2541
30,FWD,right,887,2525
30,FWD,right,888,2501
30,FWD,right,889,2495
30,FWD,right,890,2497
30,FWD,right,891,2489
30,FWD,right,892,2549
30,FWD,right,893,2547
30,FWD,right,894,2552
30,FWD,right,895,2549
30,FWD,right,896,2549
30,FWD,right,897,2557
30,FWD,right,898,2547
30,FWD,right,899,2541
30,FWD,right,900,2577
30,FWD,right,901,2567
30,FWD,right,902,2559
30,FWD,right,903,2544
30,FWD,right,904,2533
30,FWD,right,905,2520
30,FWD,right,906,2505
30,FWD,right,907,2501
30,FWD,right,908,2557
30,FWD,right,909,2552
30,FWD,right,910,2553
30,FWD,right,911,2557
30,FWD,right,912,2559
30,FWD,right,913,2559
30,FWD,right,914,2557
30,FWD,right,915,2559
30,FWD,right,916,2613
30,FWD,right,917,2607
30,FWD,right,918,2603
30,FWD,right,919,2597
30,FWD,right,920,2635
30,FWD,right,921,2581
30,FWD,right,922,2559
30,FWD,right,923,2625
30,FWD,right,924,2610
30,FWD,right,925,2595
30,FWD,right,926,2583
30,FWD,right,927,2576
30,FWD,right,928,2563
30,FWD,right,929,2553
30,FWD,right,930,2536
30,FWD,right,931,2577
30,FWD,right,932,2559
30,FWD,right,933,2552
30,FWD,right,934,2539
30,FWD,right,935,2536
30,FWD,right,936,2509
30,FWD,right,937,2493
30,FWD,right,938,2445
30,FWD,right,939,2536
