t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R
103883.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103886.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103889.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103893.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103896.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103900.0,0.0,1.0,0.333,-0.333,313.3,0.0,493.2,459.0,0.323,-0.333,-0.9999,0.0
103904.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103908.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103912.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103915.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103919.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103922.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103925.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103929.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103932.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103936.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103939.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103943.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
103947.0,0.0,1.0,0.333,-0.333,313.3,0.0,473.6,376.0,0.323,-0.333,-0.9999,0.0
