t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R,freqdet_L_hz,freqdet_R_hz,spec_L_hz,spec_R_hz,spec_q_L,spec_q_R,spec_peak_L,spec_peak_R,zc_blocks_L,zc_blocks_R,zc_cross_L,zc_cross_R,zc_pkpk_L,zc_pkpk_R,zc_std_L,zc_std_R
40064.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40068.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40071.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40075.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40078.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40081.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40085.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40088.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40092.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40097.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40101.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40105.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40108.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40111.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40307.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40313.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40317.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40322.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40326.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40330.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40335.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40339.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40344.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40348.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40352.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40518.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,48.8,58.6,0.0,0.0,1.87,1.89,141.4,131.2,2.0,2.0,5.0,6.0,4045.0,4071.0,1549.5,1478.2
40524.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,48.8,58.6,0.0,0.0,1.87,1.89,141.4,131.2,2.0,2.0,5.0,6.0,4045.0,4071.0,1549.5,1478.2
40530.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,48.8,58.6,0.0,0.0,1.87,1.89,141.4,131.2,2.0,2.0,5.0,6.0,4045.0,4071.0,1549.5,1478.2
40535.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,48.8,58.6,0.0,0.0,1.87,1.89,141.4,131.2,2.0,2.0,5.0,6.0,4045.0,4071.0,1549.5,1478.2
40540.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,48.8,58.6,0.0,0.0,1.87,1.89,141.4,131.2,2.0,2.0,5.0,6.0,4045.0,4071.0,1549.5,1478.2
40545.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,48.8,58.6,0.0,0.0,1.87,1.89,141.4,131.2,2.0,2.0,5.0,6.0,4045.0,4071.0,1549.5,1478.2
40550.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,48.8,58.6,0.0,0.0,1.87,1.89,141.4,131.2,2.0,2.0,5.0,6.0,4045.0,4071.0,1549.5,1478.2
40555.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,48.8,58.6,0.0,0.0,1.87,1.89,141.4,131.2,2.0,2.0,5.0,6.0,4045.0,4071.0,1549.5,1478.2
40560.0,0.8,0.0,0.8,0.8,752.0,752.0,1.8,1.6,0.8,0.8,0.0,0.0,48.8,58.6,0.0,0.0,1.87,1.89,141.4,131.2,2.0,2.0,5.0,6.0,4045.0,4071.0,1549.5,1478.2
40727.0,0.8,0.0,0.8,0.8,752.0,752.0,137.3,123.5,0.8,0.8,2.9997,2.9997,195.3,175.8,604.9,0.0,5.49,2.36,211.2,100.6,8.0,8.0,20.0,18.0,1729.0,1735.0,629.2,616.1
40734.0,0.8,0.0,0.8,0.8,752.0,752.0,137.3,123.5,0.8,0.8,2.9997,2.9997,195.3,175.8,604.9,0.0,5.49,2.36,211.2,100.6,8.0,8.0,20.0,18.0,1729.0,1735.0,629.2,616.1
40739.0,0.8,0.0,0.8,0.8,752.0,752.0,137.3,123.5,0.8,0.8,2.9997,2.9997,195.3,175.8,604.9,0.0,5.49,2.36,211.2,100.6,8.0,8.0,20.0,18.0,1729.0,1735.0,629.2,616.1
40744.0,0.8,0.0,0.8,0.8,752.0,752.0,137.3,123.5,0.8,0.8,2.9997,2.9997,195.3,175.8,604.9,0.0,5.49,2.36,211.2,100.6,8.0,8.0,20.0,18.0,1729.0,1735.0,629.2,616.1
40749.0,0.8,0.0,0.8,0.8,752.0,752.0,137.3,123.5,0.8,0.8,2.9997,2.9997,195.3,175.8,604.9,0.0,5.49,2.36,211.2,100.6,8.0,8.0,20.0,18.0,1729.0,1735.0,629.2,616.1
40755.0,0.8,0.0,0.8,0.8,752.0,752.0,137.3,123.5,0.8,0.8,2.9997,2.9997,195.3,175.8,604.9,0.0,5.49,2.36,211.2,100.6,8.0,8.0,20.0,18.0,1729.0,1735.0,629.2,616.1
40759.0,0.8,0.0,0.8,0.8,752.0,752.0,137.3,123.5,0.8,0.8,2.9997,2.9997,195.3,175.8,604.9,0.0,5.49,2.36,211.2,100.6,8.0,8.0,20.0,18.0,1729.0,1735.0,629.2,616.1
40765.0,0.8,0.0,0.8,0.8,752.0,752.0,137.3,123.5,0.8,0.8,2.9997,2.9997,195.3,175.8,604.9,0.0,5.49,2.36,211.2,100.6,8.0,8.0,20.0,18.0,1729.0,1735.0,629.2,616.1
40770.0,0.8,0.0,0.8,0.8,752.0,752.0,137.3,123.5,0.8,0.8,2.9997,2.9997,195.3,175.8,604.9,0.0,5.49,2.36,211.2,100.6,8.0,8.0,20.0,18.0,1729.0,1735.0,629.2,616.1
40939.0,0.8,0.0,0.8,0.8,752.0,752.0,150.6,153.3,0.8,0.8,2.9997,2.9997,156.2,166.0,635.0,642.0,3.09,3.71,136.7,174.2,8.0,8.0,16.0,17.0,1849.0,1862.0,701.0,692.6
40948.0,0.8,0.0,0.8,0.8,752.0,752.0,150.6,153.3,0.8,0.8,2.9997,2.9997,156.2,166.0,635.0,642.0,3.09,3.71,136.7,174.2,8.0,8.0,16.0,17.0,1849.0,1862.0,701.0,692.6
40955.0,0.8,0.0,0.8,0.8,752.0,752.0,150.6,153.3,0.8,0.8,2.9997,2.9997,156.2,166.0,635.0,642.0,3.09,3.71,136.7,174.2,8.0,8.0,16.0,17.0,1849.0,1862.0,701.0,692.6
40961.0,0.8,0.0,0.8,0.8,752.0,752.0,150.6,153.3,0.8,0.8,2.9997,2.9997,156.2,166.0,635.0,642.0,3.09,3.71,136.7,174.2,8.0,8.0,16.0,17.0,1849.0,1862.0,701.0,692.6
40966.0,0.8,0.0,0.8,0.8,752.0,752.0,150.6,153.3,0.8,0.8,2.9997,2.9997,156.2,166.0,635.0,642.0,3.09,3.71,136.7,174.2,8.0,8.0,16.0,17.0,1849.0,1862.0,701.0,692.6
40972.0,0.8,0.0,0.8,0.8,752.0,752.0,150.6,153.3,0.8,0.8,2.9997,2.9997,156.2,166.0,635.0,642.0,3.09,3.71,136.7,174.2,8.0,8.0,16.0,17.0,1849.0,1862.0,701.0,692.6
40983.0,0.8,0.0,0.8,0.8,752.0,752.0,150.6,153.3,0.8,0.8,2.9997,2.9997,156.2,166.0,635.0,642.0,3.09,3.71,136.7,174.2,8.0,8.0,16.0,17.0,1849.0,1862.0,701.0,692.6
41149.0,0.8,0.0,0.8,0.8,752.0,752.0,154.5,175.9,0.8,0.8,2.9997,2.9997,156.2,185.5,0.0,665.9,1.95,4.78,95.1,232.5,8.0,8.0,16.0,19.0,1888.0,1850.0,696.9,726.6
41156.0,0.8,0.0,0.8,0.8,752.0,752.0,154.5,175.9,0.8,0.8,2.9997,2.9997,156.2,185.5,0.0,665.9,1.95,4.78,95.1,232.5,8.0,8.0,16.0,19.0,1888.0,1850.0,696.9,726.6
41162.0,0.8,0.0,0.8,0.8,752.0,752.0,154.5,175.9,0.8,0.8,2.9997,2.9997,156.2,185.5,0.0,665.9,1.95,4.78,95.1,232.5,8.0,8.0,16.0,19.0,1888.0,1850.0,696.9,726.6
41167.0,0.8,0.0,0.8,0.8,752.0,752.0,154.5,175.9,0.8,0.8,2.9997,2.9997,156.2,185.5,0.0,665.9,1.95,4.78,95.1,232.5,8.0,8.0,16.0,19.0,1888.0,1850.0,696.9,726.6
41173.0,0.8,0.0,0.8,0.8,752.0,752.0,154.5,175.9,0.8,0.8,2.9997,2.9997,156.2,185.5,0.0,665.9,1.95,4.78,95.1,232.5,8.0,8.0,16.0,19.0,1888.0,1850.0,696.9,726.6
41179.0,0.8,0.0,0.8,0.8,752.0,752.0,154.5,175.9,0.8,0.8,2.9997,2.9997,156.2,185.5,0.0,665.9,1.95,4.78,95.1,232.5,8.0,8.0,16.0,19.0,1888.0,1850.0,696.9,726.6
41184.0,0.8,0.0,0.8,0.8,752.0,752.0,154.5,175.9,0.8,0.8,2.9997,2.9997,156.2,185.5,0.0,665.9,1.95,4.78,95.1,232.5,8.0,8.0,16.0,19.0,1888.0,1850.0,696.9,726.6
41189.0,0.8,0.0,0.8,0.8,752.0,752.0,154.5,175.9,0.8,0.8,2.9997,2.9997,156.2,185.5,0.0,665.9,1.95,4.78,95.1,232.5,8.0,8.0,16.0,19.0,1888.0,1850.0,696.9,726.6
41356.0,0.8,0.0,0.8,0.8,752.0,752.0,135.2,162.1,0.8,0.8,2.9997,2.9997,127.0,156.2,0.0,665.2,2.79,5.74,112.2,221.6,8.0,8.0,13.0,16.0,1909.0,1911.0,700.4,732.0
41363.0,0.8,0.0,0.8,0.8,752.0,752.0,135.2,162.1,0.8,0.8,2.9997,2.9997,127.0,156.2,0.0,665.2,2.79,5.74,112.2,221.6,8.0,8.0,13.0,16.0,1909.0,1911.0,700.4,732.0
41370.0,0.8,0.0,0.8,0.8,752.0,752.0,135.2,162.1,0.8,0.8,2.9997,2.9997,127.0,156.2,0.0,665.2,2.79,5.74,112.2,221.6,8.0,8.0,13.0,16.0,1909.0,1911.0,700.4,732.0
41376.0,0.8,0.0,0.8,0.8,752.0,752.0,135.2,162.1,0.8,0.8,2.9997,2.9997,127.0,156.2,0.0,665.2,2.79,5.74,112.2,221.6,8.0,8.0,13.0,16.0,1909.0,1911.0,700.4,732.0
41382.0,0.8,0.0,0.8,0.8,752.0,752.0,135.2,162.1,0.8,0.8,2.9997,2.9997,127.0,156.2,0.0,665.2,2.79,5.74,112.2,221.6,8.0,8.0,13.0,16.0,1909.0,1911.0,700.4,732.0
41387.0,0.8,0.0,0.8,0.8,752.0,752.0,135.2,162.1,0.8,0.8,2.9997,2.9997,127.0,156.2,0.0,665.2,2.79,5.74,112.2,221.6,8.0,8.0,13.0,16.0,1909.0,1911.0,700.4,732.0
41393.0,0.8,0.0,0.8,0.8,752.0,752.0,135.2,162.1,0.8,0.8,2.9997,2.9997,127.0,156.2,0.0,665.2,2.79,5.74,112.2,221.6,8.0,8.0,13.0,16.0,1909.0,1911.0,700.4,732.0
41398.0,0.8,0.0,0.8,0.8,752.0,752.0,135.2,162.1,0.8,0.8,2.9997,2.9997,127.0,156.2,0.0,665.2,2.79,5.74,112.2,221.6,8.0,8.0,13.0,16.0,1909.0,1911.0,700.4,732.0
41568.0,0.8,0.0,0.8,0.8,752.0,752.0,245.6,267.4,0.8,0.8,2.9997,2.9997,293.0,312.5,669.3,666.1,3.4,4.39,155.7,198.8,8.0,8.0,30.0,32.0,1882.0,1876.0,677.5,673.8
41575.0,0.8,0.0,0.8,0.8,752.0,752.0,245.6,267.4,0.8,0.8,2.9997,2.9997,293.0,312.5,669.3,666.1,3.4,4.39,155.7,198.8,8.0,8.0,30.0,32.0,1882.0,1876.0,677.5,673.8
41580.0,0.8,0.0,0.8,0.8,752.0,752.0,245.6,267.4,0.8,0.8,2.9997,2.9997,293.0,312.5,669.3,666.1,3.4,4.39,155.7,198.8,8.0,8.0,30.0,32.0,1882.0,1876.0,677.5,673.8
41585.0,0.8,0.0,0.8,0.8,752.0,752.0,245.6,267.4,0.8,0.8,2.9997,2.9997,293.0,312.5,669.3,666.1,3.4,4.39,155.7,198.8,8.0,8.0,30.0,32.0,1882.0,1876.0,677.5,673.8
41590.0,0.8,0.0,0.8,0.8,752.0,752.0,245.6,267.4,0.8,0.8,2.9997,2.9997,293.0,312.5,669.3,666.1,3.4,4.39,155.7,198.8,8.0,8.0,30.0,32.0,1882.0,1876.0,677.5,673.8
41595.0,0.8,0.0,0.8,0.8,752.0,752.0,245.6,267.4,0.8,0.8,2.9997,2.9997,293.0,312.5,669.3,666.1,3.4,4.39,155.7,198.8,8.0,8.0,30.0,32.0,1882.0,1876.0,677.5,673.8
41600.0,0.8,0.0,0.8,0.8,752.0,752.0,245.6,267.4,0.8,0.8,2.9997,2.9997,293.0,312.5,669.3,666.1,3.4,4.39,155.7,198.8,8.0,8.0,30.0,32.0,1882.0,1876.0,677.5,673.8
41605.0,0.8,0.0,0.8,0.8,752.0,752.0,245.6,267.4,0.8,0.8,2.9997,2.9997,293.0,312.5,669.3,666.1,3.4,4.39,155.7,198.8,8.0,8.0,30.0,32.0,1882.0,1876.0,677.5,673.8
41610.0,0.8,0.0,0.8,0.8,752.0,752.0,245.6,267.4,0.8,0.8,2.9997,2.9997,293.0,312.5,669.3,666.1,3.4,4.39,155.7,198.8,8.0,8.0,30.0,32.0,1882.0,1876.0,677.5,673.8
41779.0,0.8,0.0,0.8,0.8,752.0,752.0,189.9,203.3,0.8,0.8,2.9997,2.9997,166.0,175.8,668.2,665.0,3.02,5.11,124.8,209.1,8.0,8.0,17.0,18.0,1915.0,1872.0,731.9,685.7
41786.0,0.8,0.0,0.8,0.8,752.0,752.0,189.9,203.3,0.8,0.8,2.9997,2.9997,166.0,175.8,668.2,665.0,3.02,5.11,124.8,209.1,8.0,8.0,17.0,18.0,1915.0,1872.0,731.9,685.7
41792.0,0.8,0.0,0.8,0.8,752.0,752.0,189.9,203.3,0.8,0.8,2.9997,2.9997,166.0,175.8,668.2,665.0,3.02,5.11,124.8,209.1,8.0,8.0,17.0,18.0,1915.0,1872.0,731.9,685.7
41798.0,0.8,0.0,0.8,0.8,752.0,752.0,189.9,203.3,0.8,0.8,2.9997,2.9997,166.0,175.8,668.2,665.0,3.02,5.11,124.8,209.1,8.0,8.0,17.0,18.0,1915.0,1872.0,731.9,685.7
41803.0,0.8,0.0,0.8,0.8,752.0,752.0,189.9,203.3,0.8,0.8,2.9997,2.9997,166.0,175.8,668.2,665.0,3.02,5.11,124.8,209.1,8.0,8.0,17.0,18.0,1915.0,1872.0,731.9,685.7
41808.0,0.8,0.0,0.8,0.8,752.0,752.0,189.9,203.3,0.8,0.8,2.9997,2.9997,166.0,175.8,668.2,665.0,3.02,5.11,124.8,209.1,8.0,8.0,17.0,18.0,1915.0,1872.0,731.9,685.7
41813.0,0.8,0.0,0.8,0.8,752.0,752.0,189.9,203.3,0.8,0.8,2.9997,2.9997,166.0,175.8,668.2,665.0,3.02,5.11,124.8,209.1,8.0,8.0,17.0,18.0,1915.0,1872.0,731.9,685.7
41986.0,0.8,0.0,0.8,0.8,752.0,752.0,166.3,170.4,0.8,0.8,2.9997,2.9997,156.2,156.2,661.8,662.2,4.57,3.06,199.3,138.5,8.0,8.0,16.0,16.0,1941.0,1882.0,718.8,688.1
41994.0,0.8,0.0,0.8,0.8,752.0,752.0,166.3,170.4,0.8,0.8,2.9997,2.9997,156.2,156.2,661.8,662.2,4.57,3.06,199.3,138.5,8.0,8.0,16.0,16.0,1941.0,1882.0,718.8,688.1
42000.0,0.8,0.0,0.8,0.8,752.0,752.0,166.3,170.4,0.8,0.8,2.9997,2.9997,156.2,156.2,661.8,662.2,4.57,3.06,199.3,138.5,8.0,8.0,16.0,16.0,1941.0,1882.0,718.8,688.1
42006.0,0.8,0.0,0.8,0.8,752.0,752.0,166.3,170.4,0.8,0.8,2.9997,2.9997,156.2,156.2,661.8,662.2,4.57,3.06,199.3,138.5,8.0,8.0,16.0,16.0,1941.0,1882.0,718.8,688.1
42012.0,0.8,0.0,0.8,0.8,752.0,752.0,166.3,170.4,0.8,0.8,2.9997,2.9997,156.2,156.2,661.8,662.2,4.57,3.06,199.3,138.5,8.0,8.0,16.0,16.0,1941.0,1882.0,718.8,688.1
