t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R
27898.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27901.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27904.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27907.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27911.0,0.3,0.0,0.1,0.1,94.0,94.0,273.4,434.6,0.0,0.0,0.0,0.0
27915.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27918.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27922.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27926.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27930.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27934.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27937.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27940.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27944.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27947.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27950.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27954.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27957.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27960.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27964.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27967.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27970.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27974.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27977.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27980.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27984.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27987.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27990.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27994.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
27997.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28000.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28004.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28008.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28011.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28015.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28018.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28021.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28025.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28028.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28032.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28035.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28038.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28042.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28046.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28050.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28054.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28057.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28060.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28064.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28067.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28070.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28074.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28077.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28080.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28084.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28087.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28091.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28094.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28097.0,0.3,0.0,0.1,0.1,94.0,94.0,478.5,449.2,0.15,0.15,0.0,0.0
28102.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28105.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28109.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28112.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28116.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28119.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28123.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28126.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28130.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28133.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28137.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28140.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28143.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28147.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28150.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28154.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28157.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28161.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28164.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28169.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28173.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28176.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28180.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28183.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28186.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28190.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28194.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28198.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28201.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28205.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28208.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28212.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28215.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28219.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28222.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28226.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28229.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28233.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28236.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28240.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28243.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28247.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28250.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28254.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28257.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28261.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28264.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28267.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28271.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28274.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28278.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28281.0,0.3,0.0,0.1,0.1,94.0,94.0,463.9,517.6,0.15,0.15,-1.9996,-1.9996
28285.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28290.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28295.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28298.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28302.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28305.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28309.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
28312.0,0.3,0.0,0.1,0.1,94.0,94.0,483.4,512.7,0.15,0.15,-1.9996,-1.9996
