t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R,raw_L_hz,raw_R_hz
550811.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550814.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550818.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550822.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550826.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550829.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550833.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550837.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550840.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550844.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550848.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550851.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550856.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550860.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550864.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550867.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550871.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550875.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550879.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550882.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550886.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550890.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550893.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550898.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550902.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550906.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550910.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
550913.0,0.3,0.0,0.3,0.3,282.0,282.0,431.0,480.3,0.292,0.292,-0.9999,-0.9999,419.9,483.4
