duty,dir,sample_idx,adc_raw
50,FWD,475,16
50,FWD,476,10
50,FWD,477,16
50,FWD,478,19
50,FWD,479,17
50,FWD,480,16
50,FWD,481,15
50,FWD,482,16
50,FWD,483,24
50,FWD,484,13
50,FWD,485,17
50,FWD,486,12
50,FWD,487,14
50,FWD,488,46
50,FWD,489,11
50,FWD,490,25
50,FWD,491,9
50,FWD,492,32
50,FWD,493,21
50,FWD,494,13
50,FWD,495,20
50,FWD,496,11
50,FWD,497,17
50,FWD,498,18
50,FWD,499,18
50,FWD,500,18
50,FWD,501,17
50,FWD,502,15
50,FWD,503,18
50,FWD,504,18
50,FWD,505,16
50,FWD,506,12
50,FWD,507,40
50,FWD,508,18
50,FWD,509,17
50,FWD,510,20
50,FWD,511,17
50,FWD,512,15
50,FWD,513,18
50,FWD,514,18
50,FWD,515,14
50,FWD,516,13
50,FWD,517,27
50,FWD,518,16
50,FWD,519,15
50,FWD,520,16
50,FWD,521,12
50,FWD,522,16
50,FWD,523,19
50,FWD,524,11
50,FWD,525,18
50,FWD,526,19
50,FWD,527,19
50,FWD,528,20
50,FWD,529,20
50,FWD,530,55
50,FWD,531,13
50,FWD,532,18
50,FWD,533,17
50,FWD,534,0
50,FWD,535,16
50,FWD,536,12
50,FWD,537,13
50,FWD,538,17
50,FWD,539,17
50,FWD,540,19
50,FWD,541,13
50,FWD,542,13
50,FWD,543,22
50,FWD,544,0
50,FWD,545,5
50,FWD,546,16
50,FWD,547,14
50,FWD,548,18
50,FWD,549,18
50,FWD,550,19
50,FWD,551,11
50,FWD,552,16
50,FWD,553,21
50,FWD,554,9
50,FWD,555,18
50,FWD,556,9
50,FWD,557,16
50,FWD,558,15
