timestamp_ms,throttle,rudder,duty_left,duty_right,rpm_left_hz10,rpm_right_hz10,active_blocks_l,active_blocks_r,mean_is_l,mean_is_r,latch_resets,vbat_mv,pi_integral_l,pi_integral_r,pi_meas_ema_l
9475,1000,747,462,0,2537,0,8,0,388,387,0,6926,29997,0,2662
9515,1000,747,462,0,2959,0,8,0,482,479,0,6014,29997,0,2870
9585,1000,708,462,150,2086,0,8,8,428,477,0,5152,29997,0,2321
9595,1000,201,462,150,2086,0,8,8,428,477,0,7203,29997,0,2321
9667,1000,0,462,150,2936,1743,8,8,518,529,0,6071,5000,5000,2752
9675,1000,-134,462,150,2936,1743,8,8,518,529,0,6820,5000,5000,2752
9761,1000,-296,299,405,3919,1855,8,8,458,468,0,6169,-9999,29997,3569
9762,1000,-296,299,405,3919,1855,8,8,458,468,0,30000,-9999,29997,3569
9846,1000,-729,214,361,1751,4003,8,8,2660,2651,0,11175,-9999,16966,2296
9847,1000,-729,214,361,1751,4003,8,8,2660,2651,0,10165,-9999,16966,2296
9929,1000,-798,150,322,1375,3927,8,8,696,635,0,5673,-19996,-9999,1651
