timestamp_ms,throttle,rudder,duty_left,duty_right,rpm_left_hz10,rpm_right_hz10,active_blocks_l,active_blocks_r,mean_is_l,mean_is_r,latch_resets,vbat_mv,pi_integral_l,pi_integral_r,pi_meas_ema_l
14969,1000,-327,309,940,1154,11715,8,8,865,877,0,6299,18660,-9999,1526
14969,1000,-327,309,940,1154,11715,8,8,865,877,0,6609,18660,-9999,1526
14976,1000,0,309,940,1154,11715,8,8,865,877,0,7504,4330,4330,1526
15134,1000,0,591,940,3858,11948,8,8,854,783,0,6169,9999,9999,3158
15138,1000,0,591,940,3858,11948,8,8,854,783,0,30000,9999,9999,3158
15140,1000,0,591,940,3858,11948,8,8,854,783,0,30000,9999,9999,3158
15141,1000,0,591,940,3858,11948,8,8,854,783,0,30000,9999,9999,3158
15339,1000,0,909,940,7205,11497,8,8,2785,2933,0,15895,9999,9999,5991
15340,1000,0,909,940,7205,11497,8,8,2785,2933,0,30000,9999,9999,5991
15341,1000,747,909,940,7205,11497,8,8,2785,2933,0,30000,9999,9999,5991
15341,1000,747,909,940,7205,11497,8,8,2785,2933,0,30000,9999,9999,5991
15342,1000,747,909,940,7205,11497,8,8,2785,2933,0,30000,9999,9999,5991
15554,1000,800,1000,918,8771,11783,8,8,2913,3113,0,14211,29997,-9999,7937
15556,1000,800,1000,918,8771,11783,8,8,2913,3113,0,12493,29997,-9999,7937
15557,1000,800,1000,918,8771,11783,8,8,2913,3113,0,14316,29997,-9999,7937
15557,1000,800,1000,918,8771,11783,8,8,2913,3113,0,12925,29997,-9999,7937
15558,1000,800,1000,918,8771,11783,8,8,2913,3113,0,12395,29997,-9999,7937
15576,1000,800,1000,918,8771,11783,8,8,2913,3113,0,10955,29997,-9999,7937
15755,1000,800,1000,719,7393,8581,8,8,2202,2171,0,5966,29997,-9999,7557
15756,1000,800,1000,719,7393,8581,8,8,2202,2171,0,6926,29997,-9999,7557
15760,1000,800,1000,719,7393,8581,8,8,2202,2171,0,6836,29997,-9999,7557
15762,1000,800,1000,719,7393,8581,8,8,2202,2171,0,6893,29997,-9999,7557
15776,1000,800,1000,719,7393,8581,8,8,2202,2171,0,11004,29997,-9999,7557
15933,1000,800,1000,531,9761,4917,8,8,1257,1386,0,5795,29997,-9999,9099
15934,1000,800,1000,531,9761,4917,8,8,1257,1386,0,6088,29997,-9999,9099
15935,1000,800,1000,531,9761,4917,8,8,1257,1386,0,6527,29997,-9999,9099
15936,1000,800,1000,531,9761,4917,8,8,1257,1386,0,7577,29997,-9999,9099
16089,1000,800,940,369,11565,4083,8,8,1097,1009,0,5925,-9999,-9999,10825
16089,1000,800,940,369,11565,4083,8,8,1097,1009,0,6153,-9999,-9999,10825
16093,1000,800,940,369,11565,4083,8,8,1097,1009,0,6885,-9999,-9999,10825
16096,1000,800,940,369,11565,4083,8,8,1097,1009,0,6975,-9999,-9999,10825
16234,1000,800,1000,222,8408,2389,8,8,904,947,0,5274,17705,-9999,9133
16237,1000,800,1000,222,8408,2389,8,8,904,947,0,5721,17705,-9999,9133
16237,1000,800,1000,222,8408,2389,8,8,904,947,0,5803,17705,-9999,9133
16256,1000,800,1000,222,8408,2389,8,8,904,947,0,7732,17705,-9999,9133
16372,1000,800,1000,150,8838,712,8,8,970,889,0,4802,17705,-19996,8926
16373,1000,800,1000,150,8838,712,8,8,970,889,0,5445,17705,-19996,8926
16377,1000,800,1000,150,8838,712,8,8,970,889,0,5607,17705,-19996,8926
16514,1000,800,940,150,10164,1559,8,8,793,800,0,6462,-9999,-19996,9793
16515,1000,800,940,150,10164,1559,8,8,793,800,0,6478,-9999,-19996,9793
16515,1000,800,940,150,10164,1559,8,8,793,800,0,6942,-9999,-19996,9793
16536,1000,800,940,150,10164,1559,8,8,793,800,0,7667,-9999,-19996,9793
16653,1000,800,940,208,10559,601,8,8,790,839,0,5998,-9999,-2617,10329
16654,1000,800,940,208,10559,601,8,8,790,839,0,6617,-9999,-2617,10329
16656,1000,800,940,208,10559,601,8,8,790,839,0,7536,-9999,-2617,10329
16796,1000,800,940,208,9807,930,8,8,918,942,0,6250,-9999,10871,9963
16797,1000,800,940,208,9807,930,8,8,918,942,0,6576,-9999,10871,9963
16798,-6,800,940,208,9807,930,8,8,918,942,0,6666,-9999,10871,9963
16816,-118,800,940,208,9807,930,8,8,918,942,0,7919,-9999,10871,9963
16936,-177,800,1000,231,7829,603,8,8,922,884,0,5957,29997,-30915,8469
