timestamp_ms,throttle,rudder,duty_left,duty_right,rpm_left_hz10,rpm_right_hz10,active_blocks_l,active_blocks_r,mean_is_l,mean_is_r,latch_resets,vbat_mv,pi_integral_l,pi_integral_r,pi_meas_ema_l
18779,-997,0,-1000,-1000,-6440,-8903,8,8,2989,3082,0,30000,31035,31035,5859
18782,-997,0,-1000,-1000,-6440,-8903,8,8,2989,3082,0,30000,31035,31035,5859
18783,-997,0,-1000,-1000,-6440,-8903,8,8,2989,3082,0,25434,31035,31035,5859
18783,-997,0,-1000,-1000,-6440,-8903,8,8,2989,3082,0,30000,31035,31035,5859
18798,-997,0,-1000,-1000,-6440,-8903,8,8,2989,3082,0,11175,31035,31035,5859
18991,-997,0,-1000,-1000,-7038,-7431,8,8,2984,3071,0,6389,31035,31035,6684
18992,-997,0,-1000,-1000,-7038,-7431,8,8,2984,3071,0,6788,31035,31035,6684
18992,-997,0,-1000,-1000,-7038,-7431,8,8,2984,3071,0,7341,31035,31035,6684
18996,-997,0,-1000,-1000,-7038,-7431,8,8,2984,3071,0,7227,31035,31035,6684
18998,-997,0,-1000,-1000,-7038,-7431,8,8,2984,3071,0,11850,31035,31035,6684
19207,-997,0,-1000,-1000,-7373,-7042,8,8,1777,1791,0,6543,31035,31035,7166
19208,-997,0,-1000,-1000,-7373,-7042,8,8,1777,1791,0,6804,31035,31035,7166
19208,-997,0,-1000,-1000,-7373,-7042,8,8,1777,1791,0,7398,31035,31035,7166
19209,-997,0,-1000,-1000,-7373,-7042,8,8,1777,1791,0,7707,31035,31035,7166
19209,-997,0,-1000,-1000,-7373,-7042,8,8,1777,1791,0,8204,31035,31035,7166
19417,-997,0,-1000,-1000,-9739,0,8,8,1664,1624,0,6136,31035,31035,8967
19423,-997,0,-1000,-1000,-9739,0,8,8,1664,1624,0,6747,31035,31035,8967
19425,820,0,-1000,-1000,-9739,0,8,8,1664,1624,0,6910,31035,31035,8967
19426,840,0,-1000,-1000,-9739,0,8,8,1664,1624,0,7805,31035,31035,8967
19427,840,0,-1000,-1000,-9739,0,8,8,1664,1624,0,8424,31035,31035,8967
19438,943,0,-1000,-1000,-9739,0,8,8,1664,1624,0,8448,31035,31035,8967
19641,1000,0,-1000,-1000,-7863,-6497,8,8,1640,1611,0,6682,30693,30693,8194
19642,1000,0,-1000,-1000,-7863,-6497,8,8,1640,1611,0,6722,30693,30693,8194
19642,1000,0,-1000,-1000,-7863,-6497,8,8,1640,1611,0,7577,30693,30693,8194
19643,1000,0,-1000,-1000,-7863,-6497,8,8,1640,1611,0,17222,30693,30693,8194
19647,1000,0,-1000,-1000,-7863,-6497,8,8,1640,1611,0,7398,30693,30693,8194
19850,1000,0,-963,-963,-7068,-8433,8,8,1638,1644,0,6145,27239,27239,7406
19851,1000,0,-963,-963,-7068,-8433,8,8,1638,1644,0,17116,27239,27239,7406
19852,1000,0,-963,-963,-7068,-8433,8,8,1638,1644,0,7121,27239,27239,7406
19852,1000,0,-963,-963,-7068,-8433,8,8,1638,1644,0,7715,27239,27239,7406
19853,1000,0,-963,-963,-7068,-8433,8,8,1638,1644,0,7707,27239,27239,7406
20036,1000,0,-870,-730,-5530,-9554,8,8,1618,1591,0,5892,9999,9999,6093
20037,1000,0,-870,-730,-5530,-9554,8,8,1618,1591,0,6429,9999,9999,6093
20041,1000,0,-870,-730,-5530,-9554,8,8,1618,1591,0,6283,9999,9999,6093
20043,1000,0,-870,-730,-5530,-9554,8,8,1618,1591,0,6291,9999,9999,6093
20044,1000,0,-870,-730,-5530,-9554,8,8,1618,1591,0,7032,9999,9999,6093
20206,1000,0,-782,-782,-4293,-4439,8,8,738,755,0,5795,29997,29997,4833
20207,1000,0,-782,-782,-4293,-4439,8,8,738,755,0,5949,29997,29997,4833
20207,1000,0,-782,-782,-4293,-4439,8,8,738,755,0,6136,29997,29997,4833
20208,1000,0,-782,-782,-4293,-4439,8,8,738,755,0,6259,29997,29997,4833
20354,1000,0,-565,-705,-7437,-4128,8,8,563,532,0,5990,9999,9999,6655
20358,1000,0,-565,-705,-7437,-4128,8,8,563,532,0,5941,9999,9999,6655
20360,1000,0,-565,-705,-7437,-4128,8,8,563,532,0,6112,9999,9999,6655
20361,1000,0,-565,-705,-7437,-4128,8,8,563,532,0,6226,9999,9999,6655
20489,1000,0,-635,-495,-3222,-6542,8,8,262,310,0,5054,9999,9999,4252
20492,1000,0,-635,-495,-3222,-6542,8,8,262,310,0,5412,9999,9999,4252
20493,1000,0,-635,-495,-3222,-6542,8,8,262,310,0,5673,9999,9999,4252
20605,1000,0,-573,-433,0,0,8,8,250,239,0,5770,9999,9999,3827
20606,1000,0,-573,-433,0,0,8,8,250,239,0,5835,9999,9999,3827
20610,1000,0,-573,-433,0,0,8,8,250,239,0,5681,9999,9999,3827
20715,1000,0,-518,-378,0,0,8,8,197,185,0,5697,9999,9999,3444
20716,1000,0,-518,-378,0,0,8,8,197,185,0,5713,9999,9999,3444
20718,1000,0,-518,-378,0,0,8,8,197,185,0,6079,9999,9999,3444
20814,1000,0,-425,-328,0,0,8,8,182,177,0,5323,4079,4079,3100
20815,1000,0,-425,-328,0,0,8,8,182,177,0,5640,4079,4079,3100
20892,1000,0,-328,-283,0,0,8,8,165,148,0,5192,-6319,-6319,2790
20892,1000,0,-328,-283,0,0,8,8,165,148,0,5510,-6319,-6319,2790
20971,1000,0,-267,-247,0,0,8,8,153,171,0,4834,-9999,-9999,2511
20974,1000,0,-267,-247,0,0,8,8,153,171,0,5143,-9999,-9999,2511
21047,1000,0,-209,-209,0,0,8,8,150,142,0,170,-19996,-19996,2260
21048,1000,0,-209,-209,0,0,8,8,150,142,0,187,-19996,-19996,2260
21122,1000,0,-175,-175,0,0,8,8,157,156,0,4916,-19996,-19996,2034
21123,1000,0,-175,-175,0,0,8,8,157,156,0,5314,-19996,-19996,2034
21194,1000,0,-150,-150,0,0,8,8,164,151,0,4973,-19996,-19996,1830
21198,1000,0,-150,-150,0,0,8,8,164,151,0,6226,-19996,-19996,1830
21253,1000,0,-150,-150,0,0,8,8,160,160,0,4989,-19996,-19996,1647
21278,1000,0,-150,-150,0,0,8,8,160,160,0,6356,-19996,-19996,1647
21318,1000,0,-150,-150,0,0,8,8,145,147,0,6161,-19996,-19996,1482
21358,1000,0,0,0,0,0,0,0,163,154,0,6495,0,0,0
21398,1000,0,0,0,0,0,0,0,164,173,0,6291,0,0,0
21438,1000,0,0,0,0,0,0,0,158,172,0,6267,0,0,0
21478,1000,0,0,0,0,0,0,0,174,155,0,6372,0,0,0
21518,1000,0,0,0,0,0,0,0,137,176,0,6316,0,0,0
21558,1000,0,0,0,0,0,0,0,174,161,0,5949,0,0,0
21598,1000,0,0,0,0,0,0,0,148,145,0,6421,0,0,0
21641,1000,0,227,227,0,0,8,8,159,155,0,5803,-5548,-5548,0
21717,1000,0,333,333,1406,1194,8,8,2384,2381,0,7015,-5548,-5548,984
21718,1000,0,333,333,1406,1194,8,8,2384,2381,0,8293,-5548,-5548,984
21818,1000,0,474,474,3149,2246,8,8,3587,3605,0,6218,29997,29997,2499
21819,1000,0,474,474,3149,2246,8,8,3587,3605,0,7626,29997,29997,2499
21838,1000,0,474,474,3149,2246,8,8,3587,3605,0,30000,29997,29997,2499
21960,1000,0,662,662,3613,3613,1,1,3952,3956,0,7764,29997,29997,3279
21964,1000,0,662,662,3613,3613,1,1,3952,3956,0,30000,29997,29997,3279
21966,1000,0,662,662,3613,3613,1,1,3952,3956,0,30000,29997,29997,3279
22166,1000,0,931,931,6178,6418,1,1,3867,3879,0,6812,29997,29997,5308
22167,1000,0,931,931,6178,6418,1,1,3867,3879,0,8879,29997,29997,5308
22167,1000,0,931,931,6178,6418,1,1,3867,3879,0,30000,29997,29997,5308
22168,1000,0,931,931,6178,6418,1,1,3867,3879,0,30000,29997,29997,5308
22169,1000,0,931,931,6178,6418,1,1,3867,3879,0,30000,29997,29997,5308
22382,1000,0,1000,1000,0,0,1,1,3989,3985,0,14780,29997,29997,4777
22383,1000,0,1000,1000,0,0,1,1,3989,3985,0,13177,29997,29997,4777
22431,1000,0,1000,1000,0,0,1,1,3989,3985,0,8367,29997,29997,7181
22625,1000,0,1000,1000,8211,8219,8,8,2745,2811,0,6609,29997,29997,7181
22629,1000,0,1000,1000,8211,8219,8,8,2745,2811,0,7195,29997,29997,7181
22630,1000,0,1000,1000,8211,8219,8,8,2745,2811,0,7528,29997,29997,7181
22631,1000,0,1000,1000,8211,8219,8,8,2745,2811,0,7715,29997,29997,7181
22631,1000,0,1000,1000,8211,8219,8,8,2745,2811,0,7797,29997,29997,7181
22632,1000,0,1000,1000,8211,8219,8,8,2745,2811,0,8326,29997,29997,7181
22632,1000,0,1000,1000,8211,8219,8,8,2745,2811,0,8074,29997,29997,7181
22636,1000,0,1000,1000,8211,8219,8,8,2745,2811,0,7658,29997,29997,7181
22638,1000,0,1000,1000,8211,8219,8,8,2745,2811,0,7838,29997,29997,7181
22843,1000,0,1000,1000,7622,7490,8,8,1597,1625,0,6356,29997,29997,7489
22844,1000,0,1000,1000,7622,7490,8,8,1597,1625,0,6918,29997,29997,7489
22845,1000,0,1000,1000,7622,7490,8,8,1597,1625,0,7097,29997,29997,7489
22845,1000,0,1000,1000,7622,7490,8,8,1597,1625,0,7406,29997,29997,7489
22846,1000,0,1000,1000,7622,7490,8,8,1597,1625,0,7764,29997,29997,7489
23055,1000,0,956,1000,10561,7437,8,8,1490,1473,0,6071,17510,17510,9640
23058,1000,0,956,1000,10561,7437,8,8,1490,1473,0,6609,17510,17510,9640
23061,1000,0,956,1000,10561,7437,8,8,1490,1473,0,11793,17510,17510,9640
23061,1000,0,956,1000,10561,7437,8,8,1490,1473,0,7520,17510,17510,9640
23062,1000,0,956,1000,10561,7437,8,8,1490,1473,0,7960,17510,17510,9640
23078,1000,0,956,1000,10561,7437,8,8,1490,1473,0,8212,17510,17510,9640
23270,1000,0,1000,947,8404,10575,8,8,1489,1459,0,6576,11739,11739,8775
23271,1000,0,1000,947,8404,10575,8,8,1489,1459,0,6592,11739,11739,8775
23272,1000,0,1000,947,8404,10575,8,8,1489,1459,0,7569,11739,11739,8775
23276,1000,0,1000,947,8404,10575,8,8,1489,1459,0,7463,11739,11739,8775
23278,1000,0,1000,947,8404,10575,8,8,1489,1459,0,7626,11739,11739,8775
23486,1000,0,1000,1000,7387,7149,8,8,1457,1456,0,10776,20868,20868,7803
23487,1000,0,1000,1000,7387,7149,8,8,1457,1456,0,6234,20868,20868,7803
