t_s,cmdL,cmdR,velL,velR,iqL,iqR
13.553478240966797,0.049328,0.049328,0.0,0.0,-0.057763,-0.110626
13.59359359741211,0.049328,0.049328,0.0,0.0,-0.078502,-0.064237
13.633662700653076,0.049328,0.049328,0.0,0.0,-0.123668,-0.179616
13.67373538017273,0.049328,0.049328,0.0,0.0,-0.078314,-0.10922
13.71383810043335,0.049328,0.049328,0.0,0.0,-0.10842,-0.061209
13.753932237625122,0.049328,0.049328,0.0,0.0,-0.054322,-0.084684
13.794000387191772,0.049328,0.049328,0.0,0.0,-0.054817,-0.062051
13.834179639816284,0.049328,0.049328,0.0,0.0,-0.011075,-0.085217
13.87429428100586,0.049328,0.049328,0.0,0.0,-0.009955,-0.038445
13.914393663406372,0.049328,0.049328,0.0,0.0,-0.008578,-0.015327
13.954468250274658,0.049328,0.049328,0.0,0.0,-0.009255,-0.063136
13.994563102722168,0.049328,0.049328,0.0,0.0,-0.008967,-0.179212
14.03463101387024,0.049328,0.049328,0.0,0.0,-0.008195,-0.062521
14.074745655059814,0.049328,0.049328,0.0,0.0,-0.007437,-0.087788
14.114840269088745,0.049328,0.049328,0.0,0.0,-0.007907,-0.205649
14.154911994934082,0.049328,0.049328,0.0,0.0,0.01501,0.074637
14.194981098175049,0.049328,0.049328,0.0,0.0,-0.077528,-0.018332
14.235050201416016,0.049328,0.049328,0.0,0.0,-0.078671,-0.064447
14.275155305862427,0.049328,0.049328,0.0,0.0,0.012464,-0.06307
14.315248727798462,0.049328,0.049328,0.0,0.0,-0.078807,-0.038575
14.355361223220825,0.049328,0.049328,0.0,0.0,-0.011672,-0.060777
14.395467519760132,0.049328,0.049328,0.0,0.0,-0.126441,-0.037146
14.43563961982727,0.049328,0.049328,0.0,0.0,-0.057388,-0.409468
14.475751876831055,0.049328,0.049328,0.0,0.0,-0.056331,-0.154627
14.515870809555054,0.049328,0.049328,0.0,0.0,-0.076267,-0.224262
14.555941104888916,0.049328,0.049328,0.0,0.0,-0.121882,-0.085593
14.596010684967041,0.049328,0.049328,0.0,0.0,-0.076709,-0.317376
14.636124610900879,0.049328,0.049328,0.0,0.0,-0.056088,-0.224402
14.67622685432434,0.049328,0.049328,0.0,0.0,-0.152657,-0.106781
14.716328859329224,0.049328,0.049328,0.0,0.0,-0.076334,-0.083918
14.757826328277588,0.049328,0.049328,0.0,0.0,-0.100131,0.103317
14.797899723052979,0.049328,0.049328,0.0,0.0,0.014617,-0.061252
14.838311195373535,0.049328,0.049328,0.0,0.0,-0.053726,-0.015434
14.878416776657104,0.049328,0.049328,0.0,0.0,-0.077728,-0.13193
14.918533563613892,0.049328,0.049328,0.0,0.0,-0.00879,-0.014442
14.9586501121521,0.049328,0.049328,0.0,0.0,-0.008634,-0.268901
14.99876618385315,0.049328,0.049328,0.0,0.0,-0.008767,-0.032818
15.038924217224121,0.049328,0.049328,0.0,0.0,-0.008507,0.013208
15.079002141952515,0.049328,0.049328,0.0,0.0,-0.056805,-0.010732
15.119072914123535,0.049328,0.049328,0.0,0.0,-0.057305,-0.056483
15.159141302108765,0.049328,0.049328,0.0,0.0,-0.052549,0.200366
15.199246406555176,0.049328,0.049328,0.0,0.0,-0.008215,-0.00952
15.239349603652954,0.049328,0.049328,0.0,0.0,-0.009157,-0.172533
15.279423475265503,0.049328,0.049328,0.0,0.0,-0.009572,0.057944
15.319541454315186,0.049328,0.049328,0.0,0.0,-0.011066,-0.012289
15.359654664993286,0.049328,0.049328,0.0,0.0,-0.012701,-0.1299
15.399763107299805,0.049328,0.049328,0.0,0.0,-0.038457,-0.105596
15.439910888671875,0.049328,0.049328,0.0,0.0,-0.038317,-0.035525
15.479981184005737,0.049328,0.049328,0.0,0.0,-0.058974,-0.011171
15.52005124092102,0.049328,0.049328,0.0,0.0,-0.014709,-0.103378
15.560157299041748,0.049328,0.049328,0.0,0.0,-0.082761,-0.060146
15.600334644317627,0.049328,0.049328,0.0,0.0,-0.014444,-0.129984
15.640401363372803,0.049328,0.049328,0.0,0.0,-0.01432,-0.01432
15.680485486984253,0.049328,0.049328,0.0,0.0,-0.061359,-0.129722
15.720556497573853,0.049328,0.049328,0.0,0.0,-0.057726,-0.083581
15.76066541671753,0.049328,0.049328,0.0,0.0,0.010728,-0.082609
15.800783634185791,0.049328,0.049328,0.0,0.0,-0.012744,-0.0613
15.84108567237854,0.049328,0.049328,0.0,0.0,-0.056698,0.008512
15.881187438964844,0.049328,0.049328,0.0,0.0,-0.012108,-0.084246
15.921297311782837,0.049328,0.049328,0.0,0.0,-0.103406,-0.062587
15.961408853530884,0.049328,0.049328,0.0,0.0,-0.059094,-0.109763
16.001521825790405,0.049328,0.049328,0.0,0.0,-0.102118,-0.110047
16.041635274887085,0.049328,0.049328,0.0,0.0,-0.079584,-0.201283
16.08173370361328,0.049328,0.049328,0.0,0.0,-0.012059,-0.151909
16.121865272521973,0.049328,0.049328,0.0,0.0,-0.012414,-0.034717
16.161936283111572,0.049328,0.049328,0.0,0.0,-0.148241,-0.035255
16.20204472541809,0.049328,0.049328,0.0,0.0,-0.013059,-0.035366
16.24215531349182,0.049328,0.049328,0.0,0.0,0.129507,-0.059142
16.28223204612732,0.049328,0.049328,0.0,0.0,0.010436,-0.104677
16.322345733642578,0.049328,0.049328,0.0,0.0,-0.013145,0.243541
16.362455368041992,0.049328,0.049328,0.0,0.0,-0.012129,-0.036467
16.402565479278564,0.049328,0.049328,0.0,0.0,-0.011503,-0.083407
16.44268012046814,0.049328,0.049328,0.0,0.0,-0.0342,0.01021
16.482794046401978,0.049328,0.049328,0.0,0.0,-0.008937,-0.106807
16.522897481918335,0.049328,0.049328,0.0,0.0,-0.080122,-0.0822
16.562967538833618,0.049328,0.049328,0.0,0.0,-0.056283,-0.036516
16.603036880493164,0.049328,0.049328,0.0,0.0,-0.052864,-0.013912
16.643131256103516,0.049328,0.049328,0.0,0.0,-0.124018,-0.037199
16.683241605758667,0.049328,0.049328,0.0,0.0,-0.077343,-0.176822
16.723348379135132,0.049328,0.049328,0.0,0.0,-0.010568,-0.015479
16.763457775115967,0.049328,0.049328,0.0,0.0,0.01212,0.192058
16.803558588027954,0.049328,0.049328,0.0,0.0,-0.012312,-0.064549
16.843682527542114,0.049328,0.049328,0.0,0.0,-0.036556,0.052007
16.88386869430542,0.049328,0.049328,0.0,0.0,0.011377,-0.01921
16.923938751220703,0.049328,0.049328,0.0,0.0,-0.012206,-0.08782
16.96400547027588,0.049328,0.049328,0.0,0.0,-0.082981,-0.065297
17.00409436225891,0.049328,0.049328,0.0,0.0,-0.081586,-0.019707
17.04422092437744,0.049328,0.049328,0.0,0.0,0.00992,-0.182525
17.08441138267517,0.049328,0.049328,0.0,0.0,-0.112697,-0.068361
17.124512910842896,0.049328,0.049328,0.0,0.0,-0.061406,-0.371392
17.164629220962524,0.049328,0.049328,0.0,0.0,-0.013127,-0.091585
17.20473313331604,0.049328,0.049328,0.0,0.0,-0.080514,-0.067381
17.244860649108887,0.049328,0.049328,0.0,0.0,-0.101157,-0.089072
17.28495693206787,0.049328,0.049328,0.0,0.0,-0.078817,0.028825
17.325026512145996,0.049328,0.049328,0.0,0.0,-0.055018,0.122299
17.365121126174927,0.049328,0.049328,0.0,0.0,-0.010234,-0.064352
