t_s,cmdL,cmdR,velL,velR,iqL,iqR
2.806525230407715,6.0,-5.752577,4.861111,-4.5,-0.818168,-0.224552
2.846592903137207,6.0,-5.752577,4.930555,-4.611111,-0.629979,0.849929
2.8866658210754395,6.0,-5.752577,4.986111,-4.666667,-0.693861,0.728802
2.926737070083618,6.0,-5.752577,5.055555,-4.708333,-0.802106,0.848674
2.9668080806732178,6.0,-5.780822,5.083333,-4.777778,-0.248791,0.52041
3.006840705871582,6.0,-5.780822,5.125,-4.819445,-0.577782,0.79925
3.046886920928955,6.0,-5.780822,5.125,-4.833333,0.594794,0.655156
3.0869619846343994,6.0,-5.780822,5.180555,-4.847222,-0.918361,0.027186
3.127033233642578,6.0,-5.780822,5.180555,-4.902778,-0.601216,0.176098
3.167128324508667,6.0,-5.780822,5.208333,-4.930555,-0.450951,0.208366
3.2088634967803955,6.0,-5.780822,5.236111,-4.916667,-0.347747,0.675461
3.2502753734588623,6.0,-5.780822,5.236111,-4.916667,-0.277651,0.256253
3.2903521060943604,6.0,-5.752577,5.236111,-4.902778,0.150592,-0.300809
3.330421209335327,6.0,-5.780822,5.291667,-4.930555,-0.087855,-0.087941
3.370493173599243,6.0,-5.780822,5.263889,-4.930555,-0.650586,0.258918
3.4105629920959473,6.0,-5.780822,5.277778,-4.958333,-0.424526,0.779932
3.450632095336914,6.0,-5.780822,5.277778,-4.958333,-0.406985,0.528134
3.4907071590423584,6.0,-5.780822,5.305555,-4.986111,-0.433897,0.332517
3.5308079719543457,6.0,-5.780822,5.319445,-5.0,-0.588352,0.497148
3.5708420276641846,6.0,-5.780822,5.277778,-4.986111,-0.269309,0.601829
3.6109113693237305,6.0,-5.780822,5.291667,-5.0,-0.812506,0.736031
3.6509814262390137,6.0,-5.780822,5.277778,-5.0,-0.148936,0.302875
3.6910505294799805,6.0,-5.780822,5.305555,-5.013889,-0.411928,0.467388
3.7311179637908936,6.0,-5.780822,5.305555,-5.013889,0.017694,0.597881
3.771211862564087,6.0,-5.777344,5.305555,-5.013889,-0.431253,0.667731
3.81131649017334,5.627839,-5.405128,5.291667,-5.027778,-0.730639,-0.0928
3.851421356201172,5.005128,-4.782418,5.25,-4.972222,-0.244297,0.215514
3.891493558883667,3.774359,-3.551649,5.097222,-4.833333,0.477714,-0.331022
3.9316012859344482,1.913553,-1.690843,4.833333,-4.555555,1.202217,-1.090063
3.971707820892334,0.32381,-0.101099,4.291667,-3.972222,1.898245,-1.564515
4.011778116226196,0.111355,0.111355,3.638889,-3.291667,1.519101,-1.663854
4.051890134811401,0.111355,0.111355,3.0,-2.736111,1.168198,-1.255274
4.0919647216796875,-0.408791,0.631502,2.430556,-2.180556,0.930236,-1.144206
4.132060766220093,-1.30989,1.532601,1.930556,-1.652778,0.79499,-1.042051
4.1721343994140625,-2.789744,3.012454,1.305556,-1.055556,1.72869,-1.643671
4.212208032608032,-4.284249,4.50696,0.833333,-0.388889,2.116688,-1.996961
4.252280235290527,-5.749451,5.972161,0.111111,0.444444,2.963351,-2.702255
4.292391300201416,-5.781347,6.0,-0.777778,0.902778,2.386542,-2.231504
4.3324973583221436,-5.781347,6.0,-1.291667,1.486111,1.514866,-1.945182
4.372568130493164,-5.781347,6.0,-1.888889,2.013889,1.539034,-1.705893
4.4126739501953125,-5.781347,6.0,-2.402778,2.527778,1.677482,-1.630053
4.4527740478515625,-5.781347,6.0,-2.819444,2.958333,1.378185,-1.070761
4.492907524108887,-5.781347,6.0,-3.166667,3.291667,1.342793,-0.937998
4.532978773117065,-5.781347,6.0,-3.486111,3.597222,1.039321,-1.006591
4.573065519332886,-5.781347,6.0,-3.722222,3.861111,1.298817,-0.856283
4.613171100616455,-5.781347,6.0,-3.944444,4.069445,0.860492,-0.553431
4.653283357620239,-5.781347,6.0,-4.125,4.25,0.752462,-0.735382
4.693422794342041,-5.781347,6.0,-4.277778,4.416667,0.684139,-0.853666
4.733524560928345,-5.781347,6.0,-4.416667,4.541667,0.542501,0.024824
4.773634910583496,-5.781347,6.0,-4.513889,4.625,0.343023,-0.683291
4.813737630844116,-5.781347,6.0,-4.597222,4.722222,0.094769,-0.589648
4.853840112686157,-5.781347,6.0,-4.694445,4.805555,0.506485,-0.537626
4.8939597606658936,-5.781347,6.0,-4.75,4.875,0.162163,-0.431167
4.9340314865112305,-5.781347,6.0,-4.819445,4.916667,0.586911,-0.120224
4.974105596542358,-5.781347,6.0,-4.861111,4.972222,0.643557,0.044872
5.0141990184783936,-5.781347,6.0,-4.916667,5.0,1.131131,0.112107
5.054265022277832,-5.781347,6.0,-4.930555,5.041667,0.776029,-0.523582
5.094369411468506,-5.781347,6.0,-4.958333,5.083333,0.559058,-0.978236
5.134461402893066,-5.781347,6.0,-5.0,5.111111,0.079352,-0.495773
5.174563884735107,-5.781347,6.0,-4.986111,5.125,0.443493,-0.271932
5.214667558670044,-5.781347,6.0,-5.041667,5.125,1.249308,0.036088
5.254773855209351,-5.781347,6.0,-5.041667,5.138889,0.731972,-1.067122
5.294841051101685,-5.781347,6.0,-5.055555,5.152778,0.223323,-0.300003
5.334910154342651,-5.781347,6.0,-5.041667,5.125,0.390998,-0.685758
5.3750104904174805,-5.781347,6.0,-5.069445,5.138889,0.494552,0.193661
5.41508150100708,-5.781347,6.0,-5.041667,5.166667,0.072711,-0.582928
5.45515251159668,-5.781347,6.0,-5.055555,5.152778,-0.025153,-0.509073
5.495225429534912,-5.781347,6.0,-5.083333,5.166667,0.137367,-0.037878
5.535298109054565,-5.781347,6.0,-5.083333,5.166667,0.064481,-0.360582
5.575375080108643,-5.781347,6.0,-5.097222,5.180555,0.123828,-0.427721
5.616171598434448,-5.781347,6.0,-5.097222,5.194445,0.237017,-0.655209
5.656274080276489,-5.781347,6.0,-5.083333,5.208333,-0.288042,-0.469193
5.696383714675903,-5.324542,5.547253,-5.097222,5.194445,0.463851,0.067313
5.736451864242554,-3.844689,4.0674,-5.0,5.111111,-0.211805,-0.141039
5.776524543762207,-1.595604,1.818315,-4.708333,4.819445,-1.429175,1.82256
5.8166279792785645,0.111355,0.111355,-4.138889,4.277778,-1.390965,1.772752
5.856748104095459,0.118681,0.104029,-3.444444,3.541667,-1.240815,1.485969
5.896863698959351,0.734066,-0.511355,-2.791667,2.888889,-1.40688,1.40762
5.936894416809082,1.737729,-1.515018,-2.166667,2.263889,-1.513115,1.529075
5.97697114944458,2.98315,-2.76044,-1.5,1.583333,-1.57456,1.640065
6.017040252685547,4.536264,-4.313553,-0.597222,0.75,-2.204085,2.053169
6.057145833969116,6.0,-5.780822,0.194444,0.208333,-2.498935,2.918071
6.097213506698608,6.0,-5.780822,0.888889,-0.652778,-2.073488,2.146172
6.137317419052124,6.0,-5.780822,1.458333,-1.263889,-1.849138,1.941636
6.17738938331604,6.0,-5.780822,2.083333,-1.861111,-1.649283,1.876782
6.217459440231323,6.0,-5.780822,2.583333,-2.305556,-1.144424,1.610771
6.258844614028931,6.0,-5.780822,3.055556,-2.736111,-1.592794,0.985888
6.2989537715911865,6.0,-5.780822,3.402778,-3.069444,-1.598447,0.990768
6.339028358459473,6.0,-5.780822,3.708333,-3.388889,-1.041828,0.845559
6.379130125045776,6.0,-5.780822,3.930556,-3.611111,-0.893526,1.258979
6.419203519821167,6.0,-5.780822,4.166667,-3.833333,-0.90894,1.108028
6.459299802780151,6.0,-5.780822,4.361111,-4.027778,-0.944943,0.837019
6.499416351318359,6.0,-5.780822,4.5,-4.166667,-0.860279,0.529358
6.53950572013855,6.0,-5.780822,4.625,-4.305555,-0.481557,0.784182
6.579611301422119,6.0,-5.780822,4.736111,-4.430555,-1.139088,0.648181
6.619713544845581,6.0,-5.780822,4.819445,-4.513889,-0.362769,0.092718
6.65978479385376,6.0,-5.780822,4.888889,-4.597222,-0.279956,1.030257
6.699900150299072,6.0,-5.780822,4.958333,-4.680555,0.201609,0.578158
6.7399702072143555,6.0,-5.780822,5.013889,-4.722222,-0.386082,0.575288
6.780037879943848,6.0,-5.780822,5.055555,-4.777778,-0.494771,0.135733
6.820135831832886,6.0,-5.780822,5.125,-4.833333,-0.432696,0.450541
6.860206365585327,6.0,-5.780822,5.138889,-4.847222,-0.570032,1.123629
6.900322914123535,6.0,-5.780822,5.166667,-4.861111,-0.689092,0.814957
6.94041109085083,6.0,-5.780822,5.180555,-4.875,-1.072869,0.195286
6.98047947883606,6.0,-5.780822,5.208333,-4.902778,-0.29611,0.440983
7.020546197891235,6.0,-5.780822,5.208333,-4.902778,-0.790276,0.429308
7.060640573501587,6.0,-5.780822,5.236111,-4.916667,-0.70113,0.800901
7.1007115840911865,6.0,-5.780822,5.277778,-4.916667,0.258937,0.681199
7.140832185745239,6.0,-5.780822,5.25,-4.944445,-0.51652,0.567359
7.1808905601501465,6.0,-5.780822,5.263889,-4.930555,-0.347345,0.382794
7.220961093902588,6.0,-5.780822,5.263889,-4.958333,0.109812,0.599544
7.261033296585083,6.0,-5.780822,5.263889,-4.972222,-0.19783,0.056061
7.301107406616211,6.0,-5.780822,5.305555,-4.972222,-0.446561,0.155962
7.341175079345703,6.0,-5.780822,5.291667,-4.972222,-0.370614,-0.136278
7.381295680999756,6.0,-5.780822,5.305555,-5.013889,-0.630171,0.042219
7.421522378921509,6.0,-5.780822,5.263889,-5.0,-0.797265,-0.119019
7.461637258529663,6.0,-5.780822,5.277778,-5.0,-0.459943,0.140254
7.5017054080963135,6.0,-5.780822,5.319445,-5.013889,-0.918405,0.256859
7.541804790496826,6.0,-5.780822,5.277778,-5.0,0.283568,0.257312
7.581941843032837,6.0,-5.780822,5.305555,-4.986111,-0.362956,0.381229
7.622038841247559,6.0,-5.780822,5.319445,-5.0,-0.752516,0.521441
7.662107229232788,6.0,-5.780822,5.291667,-5.013889,-0.43218,0.530779
7.702209711074829,6.0,-5.780822,5.305555,-5.0,-0.707289,0.739491
7.74230694770813,6.0,-5.780822,5.319445,-5.0,-0.128152,0.611967
7.782412767410278,6.0,-5.780822,5.305555,-5.0,-0.673129,0.773708
7.82254695892334,6.0,-5.780822,5.277778,-5.0,-0.086016,0.880885
7.8626604080200195,6.0,-5.780822,5.305555,-4.986111,-0.18922,0.814207
7.902726650238037,6.0,-5.780822,5.291667,-5.013889,0.079996,0.897779
7.942857503890991,6.0,-5.780822,5.305555,-5.0,-0.457375,0.41797
7.982928514480591,6.0,-5.780822,5.291667,-5.013889,-0.333252,0.552014
8.023000240325928,6.0,-5.780822,5.319445,-5.013889,-0.185147,1.04187
8.063105821609497,6.0,-5.780822,5.319445,-5.0,-0.887823,0.394869
8.10317325592041,6.0,-5.780822,5.319445,-5.027778,-0.055238,0.197912
8.143269538879395,6.0,-5.780822,5.319445,-5.013889,-0.176707,0.249197
8.183337688446045,6.0,-5.780822,5.305555,-5.027778,0.057948,0.524454
8.223435163497925,6.0,-5.780822,5.333333,-5.027778,-0.742682,0.524759
8.26353406906128,6.0,-5.780822,5.305555,-5.013889,-0.725334,0.576865
8.30363917350769,6.0,-5.780822,5.291667,-5.0,-0.010427,0.601856
8.343764781951904,6.0,-5.780822,5.319445,-4.986111,-0.374834,0.638208
8.38383674621582,6.0,-5.780822,5.305555,-4.986111,0.304246,0.554975
8.423930406570435,6.0,-5.780822,5.319445,-4.986111,-0.740636,0.595705
8.464002132415771,6.0,-5.780822,5.291667,-4.986111,-0.563503,0.448611
8.504095315933228,6.0,-5.780822,5.305555,-5.0,-0.373797,0.331311
8.544199228286743,5.752381,-5.52967,5.319445,-5.0,-0.44511,0.499781
8.584266662597656,4.096704,-3.873993,5.236111,-4.972222,0.317838,-0.435038
8.624356508255005,0.111355,0.111355,4.972222,-4.625,1.951693,-2.234911
8.66445517539978,0.052747,0.169963,4.25,-3.944444,1.182328,-1.842606
8.70455527305603,-1.800733,2.023443,3.513889,-3.166667,2.330208,-2.394496
8.744667768478394,-4.306227,4.528938,2.527778,-2.319444,2.828792,-2.685916
8.784783601760864,-5.781347,6.0,1.486111,-1.125,2.933686,-3.042247
8.824835300445557,-5.781347,6.0,0.388889,-0.25,2.809721,-2.912541
8.864917755126953,-5.781347,6.0,-0.625,0.638889,2.738971,-2.326697
8.905056238174438,-5.781347,6.0,-1.194444,1.305556,1.767682,-2.155839
8.945126295089722,-5.781347,6.0,-1.819444,1.833333,2.007287,-1.546401
8.98521876335144,-5.781347,6.0,-2.305556,2.388889,1.507988,-1.880141
9.025322198867798,-5.781347,6.0,-2.75,2.819444,1.240423,-1.350784
9.065424680709839,-5.781347,6.0,-3.125,3.166667,1.029715,-1.087767
9.10553526878357,-5.781347,6.0,-3.444444,3.513889,1.168256,-1.140128
9.14564061164856,-5.795487,6.0,-3.722222,3.805556,1.158763,-1.263525
9.185713291168213,-5.781347,6.0,-3.916667,4.013889,0.977789,-0.808172
9.225786209106445,-5.781347,6.0,-4.111111,4.194445,0.569094,-1.256091
9.268844604492188,-5.795487,6.0,-4.305555,4.402778,-0.036226,-0.726931
9.3089280128479,-5.781347,6.0,-4.430555,4.555555,0.664015,-1.097997
9.349008083343506,-5.781347,6.0,-4.513889,4.638889,0.573317,-0.897592
9.389104843139648,-5.795487,6.0,-4.611111,4.736111,0.62131,-0.515494
9.429178714752197,-5.781347,6.0,-4.694445,4.819445,0.712294,-0.631982
9.469279766082764,-5.781347,6.0,-4.777778,4.847222,0.410992,-1.008202
9.509352684020996,-5.781347,6.0,-4.819445,4.888889,0.491068,-0.293282
9.549428939819336,-5.781347,6.0,-4.888889,4.916667,0.992005,-0.120807
9.589500188827515,-5.781347,6.0,-4.902778,4.986111,1.018763,-0.127242
9.629569292068481,-5.781347,6.0,-4.944445,5.013889,1.026834,0.229434
9.669671297073364,-5.781347,6.0,-4.930555,5.041667,0.125377,-0.280325
9.709744453430176,-5.781347,6.0,-4.986111,5.069445,0.013322,-0.780841
9.749851703643799,-5.781347,6.0,-5.0,5.097222,0.581923,-0.396438
9.789920330047607,-5.781347,6.0,-5.0,5.111111,0.449846,-0.807182
9.829990863800049,-5.781347,6.0,-5.013889,5.138889,0.476296,-0.105152
9.870084047317505,-5.781347,6.0,-5.055555,5.152778,1.349855,-0.619048
9.910181045532227,-5.781347,6.0,-5.027778,5.180555,0.490501,-0.231422
9.950294733047485,-5.795487,6.0,-5.069445,5.166667,0.741978,-0.355827
9.990396499633789,-5.781347,6.0,-5.069445,5.180555,0.430273,-0.969233
10.03050947189331,-5.781347,6.0,-5.055555,5.194445,0.464174,-0.707595
10.07060980796814,-5.781347,6.0,-5.083333,5.166667,0.002946,-0.27228
10.110714197158813,-5.781347,6.0,-5.069445,5.180555,0.03377,-0.7098
10.150807857513428,-5.781347,6.0,-5.069445,5.180555,0.244867,-0.44749
10.19086217880249,-5.781347,6.0,-5.097222,5.194445,-0.084581,-0.34425
10.230932712554932,-5.781347,6.0,-5.083333,5.194445,0.56373,-0.360567
10.271005868911743,-5.781347,6.0,-5.097222,5.180555,0.190666,-0.585267
10.311106443405151,-5.781347,6.0,-5.083333,5.180555,-0.341617,0.287846
10.351210832595825,-5.781347,6.0,-5.097222,5.208333,0.354386,-0.630145
10.391284465789795,-5.781347,6.0,-5.097222,5.208333,0.466434,-0.414464
10.431398153305054,-5.781347,6.0,-5.125,5.166667,0.160771,0.059477
10.471613883972168,-5.781347,6.0,-5.083333,5.222222,0.409512,-0.511937
10.511685132980347,-5.781347,6.0,-5.097222,5.208333,-0.353827,-0.290457
10.551786661148071,-5.781347,6.0,-5.083333,5.208333,0.599702,-0.868053
10.59191083908081,-5.781347,6.0,-5.083333,5.222222,0.864411,-0.591208
10.631978750228882,-5.781347,6.0,-5.125,5.222222,0.330752,-0.430985
10.672084093093872,-5.781347,6.0,-5.097222,5.222222,0.289969,-0.581554
10.712188482284546,-5.781347,6.0,-5.097222,5.222222,0.061311,0.337048
10.752290964126587,-5.781347,6.0,-5.111111,5.222222,-0.040388,-0.760411
10.792386770248413,-5.781347,6.0,-5.111111,5.194445,0.643184,-0.483551
10.832499742507935,-5.781347,6.0,-5.097222,5.166667,0.258724,-0.352335
10.87263298034668,-5.781347,6.0,-5.111111,5.194445,0.436093,-0.233017
10.912746906280518,-5.781347,6.0,-5.111111,5.208333,-0.021018,-0.099315
10.952880620956421,-5.781347,6.0,-5.083333,5.166667,0.54377,-0.369713
10.992949962615967,-5.781347,6.0,-5.097222,5.208333,0.623604,-0.507833
11.033018589019775,-5.781347,6.0,-5.111111,5.180555,0.009535,0.351616
11.073091745376587,-5.781347,6.0,-5.125,5.194445,0.063375,-0.626262
11.113198280334473,-5.795487,6.0,-5.083333,5.208333,-0.261316,-0.748995
11.153270244598389,-5.795487,6.0,-5.111111,5.222222,0.670055,0.017086
11.193343877792358,-5.795487,6.0,-5.111111,5.222222,0.595801,-0.349626
11.23341965675354,-5.781347,6.0,-5.083333,5.208333,0.664633,-0.198174
11.27352261543274,-5.781347,6.0,-5.125,5.222222,0.377989,-0.668509
11.313642024993896,-5.781347,6.0,-5.111111,5.208333,-0.505174,-0.702995
11.353746891021729,-5.781347,6.0,-5.083333,5.180555,0.603865,-0.081449
11.393856763839722,-5.781347,6.0,-5.097222,5.208333,0.467639,-0.85622
11.43391752243042,-5.781347,6.0,-5.097222,5.194445,-0.126473,-0.922415
11.473997831344604,-5.781347,6.0,-5.097222,5.180555,0.318882,-0.966536
11.514069318771362,-5.781347,6.0,-5.111111,5.194445,-0.066157,-0.337878
11.554143905639648,-5.781347,6.0,-5.111111,5.166667,1.009298,-0.407397
11.59425139427185,-5.781347,6.0,-5.111111,5.166667,0.584087,-0.555208
11.634325504302979,-5.781347,6.0,-5.111111,5.208333,0.172307,-0.512778
11.674405097961426,-5.781347,6.0,-5.111111,5.208333,0.431762,0.483471
11.7144775390625,-5.781347,6.0,-5.097222,5.194445,-0.127835,-0.398897
11.754552364349365,-5.781347,6.0,-5.111111,5.208333,0.849631,-0.570009
11.79466462135315,-5.781347,6.0,-5.097222,5.194445,0.370393,-0.368794
11.834735631942749,-5.781347,6.0,-5.125,5.222222,0.643363,-0.528776
11.87486982345581,-5.781347,6.0,-5.097222,5.194445,0.813423,-0.008041
11.914923429489136,-5.781347,6.0,-5.083333,5.236111,0.023367,-0.57073
11.955033302307129,-5.781347,6.0,-5.111111,5.222222,0.621262,-0.248718
11.995126724243164,-5.361172,5.583883,-5.125,5.208333,-0.045176,-0.513573
12.035194158554077,-4.196337,4.419048,-5.055555,5.166667,-1.116874,0.948344
12.075264930725098,-2.379487,2.602198,-4.847222,4.944445,-0.848644,0.609201
12.115369081497192,0.111355,0.111355,-4.416667,4.513889,-1.297537,1.675958
12.155441045761108,0.118681,0.104029,-3.736111,3.819444,-1.868608,1.27987
12.195533752441406,0.675458,-0.452747,-3.055556,3.166667,-1.651869,1.39897
12.235599756240845,1.715751,-1.49304,-2.375,2.555556,-1.691242,1.76371
12.2785005569458,3.063736,-2.841026,-1.583333,1.736111,-2.292936,1.956635
12.31857943534851,4.792674,-4.569963,-0.819444,1.111111,-2.429548,2.257425
12.358662605285645,6.0,-5.780822,-0.208333,0.388889,-3.114781,3.02144
12.398772478103638,6.0,-5.780822,0.763889,-0.513889,-2.062914,2.270262
12.438855648040771,6.0,-5.780822,1.430556,-1.222222,-2.00738,2.098844
12.47891902923584,6.0,-5.780822,2.0,-1.777778,-1.595404,1.794044
12.51898717880249,6.0,-5.794995,2.5,-2.263889,-1.425164,1.26198
12.559084415435791,6.0,-5.780822,2.972222,-2.708333,-1.107844,1.519307
12.599189281463623,6.0,-5.780822,3.333333,-3.083333,-1.344438,1.159849
12.639284610748291,6.0,-5.780822,3.638889,-3.388889,-0.749316,1.017022
12.679355382919312,6.0,-5.780822,3.902778,-3.625,-0.540079,0.812012
12.719460725784302,6.0,-5.780822,4.138889,-3.833333,-1.114628,0.744992
12.759531497955322,6.0,-5.780822,4.333333,-4.027778,-1.114887,0.823683
12.79964303970337,6.0,-5.780822,4.472222,-4.152778,-0.77002,0.361873
12.839709997177124,6.0,-5.794995,4.611111,-4.277778,-1.040867,0.610846
12.879812240600586,6.0,-5.794995,4.708333,-4.402778,-0.653028,0.767258
12.919836044311523,6.0,-5.780822,4.805555,-4.5,-0.622783,0.593584
12.959913730621338,6.0,-5.780822,4.902778,-4.555555,-0.634846,0.339266
12.99998426437378,6.0,-5.780822,4.958333,-4.625,-0.502536,0.859787
13.04008936882019,6.0,-5.780822,5.013889,-4.708333,-0.596957,0.661287
13.080209493637085,6.0,-5.780822,5.055555,-4.75,-0.628,0.602561
13.120293617248535,6.0,-5.780822,5.111111,-4.791667,0.262819,0.35377
13.160423040390015,6.0,-5.780822,5.138889,-4.819445,-0.254246,0.969861
13.200491428375244,6.0,-5.780822,5.180555,-4.875,-0.934208,0.478718
13.240596055984497,6.0,-5.780822,5.194445,-4.888889,0.197595,0.552684
13.280707120895386,6.0,-5.794995,5.222222,-4.902778,-0.745892,0.741367
13.320831060409546,6.0,-5.780822,5.208333,-4.944445,-0.399122,-0.10613
13.360898733139038,6.0,-5.780822,5.25,-4.944445,-0.489956,-0.116381
13.4009690284729,6.0,-5.780822,5.25,-4.944445,-0.329906,0.216688
13.441041946411133,6.0,-5.780822,5.236111,-4.986111,-0.790102,0.244306
13.481148481369019,6.0,-5.794995,5.277778,-4.958333,-0.416286,0.000482
13.521372556686401,6.0,-5.780822,5.263889,-4.972222,-0.868688,-0.060679
13.561467170715332,6.0,-5.794995,5.25,-4.944445,0.096712,0.341991
13.601581335067749,6.0,-5.780822,5.291667,-4.958333,-0.673235,0.336013
13.64168095588684,6.0,-5.780822,5.277778,-4.958333,0.028923,0.475831
13.681780576705933,6.0,-5.780822,5.305555,-4.972222,-0.527289,0.688277
13.7218496799469,6.0,-5.780822,5.291667,-4.986111,0.135816,0.235494
13.76192021369934,6.0,-5.780822,5.319445,-5.013889,-0.318689,0.493028
13.801993608474731,6.0,-5.780822,5.291667,-5.0,0.205127,0.572897
13.842087507247925,6.0,-5.780822,5.319445,-5.013889,-0.425034,0.355681
13.882201671600342,6.0,-5.780822,5.319445,-5.0,-0.376533,0.353368
13.92230749130249,6.0,-5.780822,5.305555,-5.013889,-0.224393,0.051677
13.962428331375122,6.0,-5.780822,5.305555,-5.013889,-0.748,-0.274959
14.002532005310059,6.0,-5.780822,5.305555,-5.013889,-0.033322,-0.02596
14.042604684829712,6.0,-5.780822,5.319445,-5.013889,-0.418152,-0.236752
14.08272910118103,6.0,-5.780822,5.291667,-5.013889,0.271429,0.087137
14.122832536697388,6.0,-5.780822,5.291667,-5.0,-0.298776,0.649336
14.162901878356934,6.0,-5.780822,5.277778,-4.972222,-0.88238,0.016352
14.202970027923584,6.0,-5.780822,5.319445,-4.972222,-0.519392,0.202798
14.243046283721924,6.0,-5.780822,5.291667,-4.972222,-0.771102,0.176079
14.283115148544312,6.0,-5.780822,5.305555,-4.972222,-0.480188,-0.063965
14.323184967041016,6.0,-5.794995,5.305555,-4.986111,-0.460849,-0.098219
14.363298654556274,6.0,-5.780822,5.291667,-4.986111,0.279031,0.841775
14.40339970588684,6.0,-5.794995,5.333333,-5.0,-0.239043,0.199172
14.443504571914673,6.0,-5.794995,5.291667,-5.0,0.058858,-0.099623
14.483606576919556,6.0,-5.780822,5.319445,-5.013889,-0.530966,0.251595
14.523711919784546,6.0,-5.780822,5.333333,-5.0,-0.545619,0.723172
14.563828706741333,6.0,-5.780822,5.277778,-5.0,0.442588,0.651465
14.6039297580719,6.0,-5.780822,5.319445,-5.013889,-0.238113,1.152185
14.644006729125977,6.0,-5.780822,5.305555,-5.027778,0.307307,0.936745
14.684088468551636,6.0,-5.780822,5.305555,-5.027778,-0.520665,0.632249
14.724166631698608,6.0,-5.780822,5.305555,-5.027778,-0.512734,0.50576
14.764240026473999,6.0,-5.780822,5.291667,-5.013889,-0.584742,0.390341
14.804315090179443,6.0,-5.780822,5.291667,-5.041667,-0.504006,0.39136
14.844402551651001,6.0,-5.780822,5.291667,-5.0,-0.206549,0.543776
14.88450026512146,6.0,-5.780822,5.291667,-5.0,-0.548612,0.473735
14.924583911895752,6.0,-5.794995,5.305555,-5.0,0.359022,0.505491
14.964686155319214,6.0,-5.780822,5.305555,-4.986111,-0.605223,0.379756
15.004756689071655,6.0,-5.780822,5.319445,-5.0,-0.337252,0.386023
15.0448739528656,6.0,-5.780822,5.319445,-5.013889,-0.608426,0.461612
15.08498239517212,6.0,-5.780822,5.291667,-5.013889,-0.876896,0.687884
15.125116348266602,6.0,-5.794995,5.319445,-5.013889,-0.091189,0.511896
15.165185928344727,6.0,-5.794995,5.319445,-5.013889,-0.705345,0.498966
15.205260276794434,6.0,-5.780822,5.291667,-5.027778,-0.337322,-0.148557
15.24536657333374,6.0,-5.794995,5.319445,-5.013889,-0.409049,0.452543
15.285443782806396,6.0,-5.794995,5.319445,-5.041667,0.445647,0.498145
