duty,dir,motor,sample_idx,adc_raw
30,REV,left,346,184
30,REV,left,347,217
30,REV,left,348,284
30,REV,left,349,372
30,REV,left,350,485
30,REV,left,351,568
30,REV,left,352,600
30,REV,left,353,592
30,REV,left,354,594
30,REV,left,355,589
30,REV,left,356,527
30,REV,left,357,484
30,REV,left,358,442
30,REV,left,359,393
30,REV,left,360,340
30,REV,left,361,289
30,REV,left,362,254
30,REV,left,363,228
30,REV,left,364,214
30,REV,left,365,200
30,REV,left,366,180
30,REV,left,367,190
30,REV,left,368,156
30,REV,left,369,152
30,REV,left,370,163
30,REV,left,371,219
30,REV,left,372,298
30,REV,left,373,397
30,REV,left,374,515
30,REV,left,375,574
30,REV,left,376,577
30,REV,left,377,568
30,REV,left,378,562
30,REV,left,379,521
30,REV,left,380,475
30,REV,left,381,421
30,REV,left,382,372
30,REV,left,383,324
30,REV,left,384,267
30,REV,left,385,257
30,REV,left,386,204
30,REV,left,387,187
30,REV,left,388,164
30,REV,left,389,152
30,REV,left,390,147
30,REV,left,391,147
30,REV,left,392,144
30,REV,left,393,158
30,REV,left,394,229
30,REV,left,395,318
30,REV,left,396,412
30,REV,left,397,511
30,REV,left,398,575
30,REV,left,399,589
30,REV,left,400,573
30,REV,left,401,565
30,REV,left,402,529
30,REV,left,403,483
30,REV,left,404,437
30,REV,left,405,388
30,REV,left,406,337
30,REV,left,407,290
30,REV,left,408,248
30,REV,left,409,225
30,REV,left,410,208
30,REV,left,411,178
30,REV,left,412,201
30,REV,left,413,153
30,REV,left,414,157
30,REV,left,415,145
30,REV,left,416,146
30,REV,left,417,186
30,REV,left,418,263
30,REV,left,419,347
30,REV,left,420,445
30,REV,left,421,545
30,REV,left,422,575
30,REV,left,423,561
30,REV,left,424,540
30,REV,left,425,531
30,REV,left,426,497
30,REV,left,427,446
30,REV,left,428,398
30,REV,left,429,374
30,REV,left,430,306
30,REV,left,431,267
30,REV,left,432,254
30,REV,left,433,217
30,REV,left,434,197
30,REV,left,435,181
30,REV,left,436,168
30,REV,left,437,156
30,REV,left,438,155
30,REV,left,439,146
30,REV,left,440,175
30,REV,left,441,259
30,REV,left,442,368
30,REV,left,443,446
30,REV,left,444,538
30,REV,left,445,588
30,REV,left,446,588
30,REV,left,447,560
30,REV,left,448,549
30,REV,left,449,511
30,REV,left,450,468
30,REV,left,451,412
30,REV,left,452,376
30,REV,left,453,329
30,REV,left,454,272
30,REV,left,455,238
30,REV,left,456,221
30,REV,left,457,198
30,REV,left,458,169
30,REV,left,459,156
30,REV,left,460,154
30,REV,left,461,137
30,REV,left,462,146
30,REV,left,463,186
30,REV,left,464,214
30,REV,left,465,306
30,REV,left,466,401
30,REV,left,467,494
30,REV,left,468,556
30,REV,left,469,577
30,REV,left,470,591
30,REV,left,471,530
30,REV,left,472,511
30,REV,left,473,467
30,REV,left,474,408
30,REV,left,475,362
30,REV,left,476,314
30,REV,left,477,273
30,REV,left,478,236
30,REV,left,479,210
30,REV,left,480,162
30,REV,left,481,170
30,REV,left,482,163
30,REV,left,483,142
30,REV,left,484,145
30,REV,left,485,149
30,REV,left,486,156
30,REV,left,487,219
30,REV,left,488,320
30,REV,left,489,420
30,REV,left,490,499
30,REV,left,491,581
30,REV,left,492,621
30,REV,left,493,566
30,REV,left,494,530
30,REV,left,495,511
30,REV,left,496,478
30,REV,left,497,417
30,REV,left,498,360
30,REV,left,499,318
30,REV,left,500,283
30,REV,left,501,248
30,REV,left,502,218
30,REV,left,503,192
30,REV,left,504,175
30,REV,left,505,157
30,REV,left,506,146
30,REV,left,507,145
30,REV,left,508,145
30,REV,left,509,154
30,REV,left,510,173
30,REV,left,511,255
30,REV,left,512,353
