t_ms,thr,str,mix_L,mix_R,tgt_L,tgt_R,meas_L,meas_R,duty_L,duty_R,int_L,int_R,freqdet_L,freqdet_R,spec_L,spec_R,spec_q_L,spec_q_R,spec_peak_L,spec_peak_R,spec_cand_L,spec_cand_R,reason_L,reason_R,zc_blocks_L,zc_blocks_R,zc_cross_L,zc_cross_R,zc_pkpk_L,zc_pkpk_R,zc_std_L,zc_std_R
695553.0,0.12,0.0,0.12,0.12,112.8,112.8,129.7,69.1,0.155,0.346,5.0283,5.0283,97.7,68.4,155.0,68.4,1.75,2.12,130.3,408.4,155.0,68.4,0.0,0.0,5.0,3.0,10.0,7.0,2686.0,2862.0,806.9,1076.9
695558.0,0.12,0.0,0.12,0.12,112.8,112.8,129.7,69.1,0.155,0.346,5.0283,5.0283,97.7,68.4,155.0,68.4,1.75,2.12,130.3,408.4,155.0,68.4,0.0,0.0,5.0,3.0,10.0,7.0,2686.0,2862.0,806.9,1076.9
695563.0,0.12,0.0,0.12,0.12,112.8,112.8,129.7,69.1,0.155,0.346,5.0283,5.0283,97.7,68.4,155.0,68.4,1.75,2.12,130.3,408.4,155.0,68.4,0.0,0.0,5.0,3.0,10.0,7.0,2686.0,2862.0,806.9,1076.9
695567.0,0.12,0.0,0.12,0.12,112.8,112.8,129.7,69.1,0.155,0.346,5.0283,5.0283,97.7,68.4,155.0,68.4,1.75,2.12,130.3,408.4,155.0,68.4,0.0,0.0,5.0,3.0,10.0,7.0,2686.0,2862.0,806.9,1076.9
695572.0,0.12,0.0,0.12,0.12,112.8,112.8,129.7,69.1,0.155,0.346,5.0283,5.0283,97.7,68.4,155.0,68.4,1.75,2.12,130.3,408.4,155.0,68.4,0.0,0.0,5.0,3.0,10.0,7.0,2686.0,2862.0,806.9,1076.9
695576.0,0.12,0.0,0.12,0.12,112.8,112.8,129.7,69.1,0.155,0.346,5.0283,5.0283,97.7,68.4,155.0,68.4,1.75,2.12,130.3,408.4,155.0,68.4,0.0,0.0,5.0,3.0,10.0,7.0,2686.0,2862.0,806.9,1076.9
695581.0,0.12,0.0,0.12,0.12,112.8,112.8,129.7,69.1,0.155,0.346,5.0283,5.0283,97.7,68.4,155.0,68.4,1.75,2.12,130.3,408.4,155.0,68.4,0.0,0.0,5.0,3.0,10.0,7.0,2686.0,2862.0,806.9,1076.9
695585.0,0.12,0.0,0.12,0.12,112.8,112.8,129.7,69.1,0.155,0.346,5.0283,5.0283,97.7,68.4,155.0,68.4,1.75,2.12,130.3,408.4,155.0,68.4,0.0,0.0,5.0,3.0,10.0,7.0,2686.0,2862.0,806.9,1076.9
695590.0,0.12,0.0,0.12,0.12,112.8,112.8,129.7,69.1,0.155,0.346,5.0283,5.0283,97.7,68.4,155.0,68.4,1.75,2.12,130.3,408.4,155.0,68.4,0.0,0.0,5.0,3.0,10.0,7.0,2686.0,2862.0,806.9,1076.9
695664.0,0.12,0.0,0.12,0.12,112.8,112.8,80.0,62.3,0.313,0.366,5.9988,5.9988,205.1,205.1,58.7,59.4,2.28,2.29,522.5,543.3,58.7,59.4,0.0,0.0,8.0,8.0,21.0,21.0,1984.0,1990.0,761.8,695.1
695669.0,0.12,0.0,0.12,0.12,112.8,112.8,80.0,62.3,0.313,0.366,5.9988,5.9988,205.1,205.1,58.7,59.4,2.28,2.29,522.5,543.3,58.7,59.4,0.0,0.0,8.0,8.0,21.0,21.0,1984.0,1990.0,761.8,695.1
695674.0,0.12,0.0,0.12,0.12,112.8,112.8,80.0,62.3,0.313,0.366,5.9988,5.9988,205.1,205.1,58.7,59.4,2.28,2.29,522.5,543.3,58.7,59.4,0.0,0.0,8.0,8.0,21.0,21.0,1984.0,1990.0,761.8,695.1
695679.0,0.12,0.0,0.12,0.12,112.8,112.8,80.0,62.3,0.313,0.366,5.9988,5.9988,205.1,205.1,58.7,59.4,2.28,2.29,522.5,543.3,58.7,59.4,0.0,0.0,8.0,8.0,21.0,21.0,1984.0,1990.0,761.8,695.1
695683.0,0.12,0.0,0.12,0.12,112.8,112.8,80.0,62.3,0.313,0.366,5.9988,5.9988,205.1,205.1,58.7,59.4,2.28,2.29,522.5,543.3,58.7,59.4,0.0,0.0,8.0,8.0,21.0,21.0,1984.0,1990.0,761.8,695.1
695688.0,0.12,0.0,0.12,0.12,112.8,112.8,80.0,62.3,0.313,0.366,5.9988,5.9988,205.1,205.1,58.7,59.4,2.28,2.29,522.5,543.3,58.7,59.4,0.0,0.0,8.0,8.0,21.0,21.0,1984.0,1990.0,761.8,695.1
695693.0,0.12,0.0,0.12,0.12,112.8,112.8,80.0,62.3,0.313,0.366,5.9988,5.9988,205.1,205.1,58.7,59.4,2.28,2.29,522.5,543.3,58.7,59.4,0.0,0.0,8.0,8.0,21.0,21.0,1984.0,1990.0,761.8,695.1
695697.0,0.12,0.0,0.12,0.12,112.8,112.8,80.0,62.3,0.313,0.366,5.9988,5.9988,205.1,205.1,58.7,59.4,2.28,2.29,522.5,543.3,58.7,59.4,0.0,0.0,8.0,8.0,21.0,21.0,1984.0,1990.0,761.8,695.1
695702.0,0.12,0.0,0.12,0.12,112.8,112.8,80.0,62.3,0.313,0.366,5.9988,5.9988,205.1,205.1,58.7,59.4,2.28,2.29,522.5,543.3,58.7,59.4,0.0,0.0,8.0,8.0,21.0,21.0,1984.0,1990.0,761.8,695.1
695707.0,0.12,0.0,0.12,0.12,112.8,112.8,80.0,62.3,0.313,0.366,5.9988,5.9988,205.1,205.1,58.7,59.4,2.28,2.29,522.5,543.3,58.7,59.4,0.0,0.0,8.0,8.0,21.0,21.0,1984.0,1990.0,761.8,695.1
695772.0,0.12,0.0,0.12,0.12,112.8,112.8,92.0,87.5,0.277,0.291,5.9988,5.9988,156.2,273.4,97.2,98.3,1.71,1.61,364.8,370.0,97.2,98.3,0.0,0.0,6.0,8.0,16.0,28.0,2061.0,2263.0,828.0,953.5
695778.0,0.12,0.0,0.12,0.12,112.8,112.8,92.0,87.5,0.277,0.291,5.9988,5.9988,156.2,273.4,97.2,98.3,1.71,1.61,364.8,370.0,97.2,98.3,0.0,0.0,6.0,8.0,16.0,28.0,2061.0,2263.0,828.0,953.5
695783.0,0.12,0.0,0.12,0.12,112.8,112.8,92.0,87.5,0.277,0.291,5.9988,5.9988,156.2,273.4,97.2,98.3,1.71,1.61,364.8,370.0,97.2,98.3,0.0,0.0,6.0,8.0,16.0,28.0,2061.0,2263.0,828.0,953.5
695789.0,0.12,0.0,0.12,0.12,112.8,112.8,92.0,87.5,0.277,0.291,5.9988,5.9988,156.2,273.4,97.2,98.3,1.71,1.61,364.8,370.0,97.2,98.3,0.0,0.0,6.0,8.0,16.0,28.0,2061.0,2263.0,828.0,953.5
695794.0,0.12,0.0,0.12,0.12,112.8,112.8,92.0,87.5,0.277,0.291,5.9988,5.9988,156.2,273.4,97.2,98.3,1.71,1.61,364.8,370.0,97.2,98.3,0.0,0.0,6.0,8.0,16.0,28.0,2061.0,2263.0,828.0,953.5
695799.0,0.12,0.0,0.12,0.12,112.8,112.8,92.0,87.5,0.277,0.291,5.9988,5.9988,156.2,273.4,97.2,98.3,1.71,1.61,364.8,370.0,97.2,98.3,0.0,0.0,6.0,8.0,16.0,28.0,2061.0,2263.0,828.0,953.5
695805.0,0.12,0.0,0.12,0.12,112.8,112.8,92.0,87.5,0.277,0.291,5.9988,5.9988,156.2,273.4,97.2,98.3,1.71,1.61,364.8,370.0,97.2,98.3,0.0,0.0,6.0,8.0,16.0,28.0,2061.0,2263.0,828.0,953.5
695810.0,0.12,0.0,0.12,0.12,112.8,112.8,92.0,87.5,0.277,0.291,5.9988,5.9988,156.2,273.4,97.2,98.3,1.71,1.61,364.8,370.0,97.2,98.3,0.0,0.0,6.0,8.0,16.0,28.0,2061.0,2263.0,828.0,953.5
695816.0,0.12,0.0,0.12,0.12,112.8,112.8,92.0,87.5,0.277,0.291,5.9988,5.9988,156.2,273.4,97.2,98.3,1.71,1.61,364.8,370.0,58.2,58.5,0.0,0.0,8.0,8.0,20.0,22.0,2571.0,2589.0,1236.4,1243.6
695869.0,0.12,0.0,0.12,0.12,112.8,112.8,68.3,67.2,0.348,0.352,5.9988,5.9988,195.3,214.8,58.2,58.5,3.14,3.09,940.7,957.9,58.2,58.5,0.0,0.0,8.0,8.0,20.0,22.0,2571.0,2589.0,1236.4,1243.6
695874.0,0.12,0.0,0.12,0.12,112.8,112.8,68.3,67.2,0.348,0.352,5.9988,5.9988,195.3,214.8,58.2,58.5,3.14,3.09,940.7,957.9,58.2,58.5,0.0,0.0,8.0,8.0,20.0,22.0,2571.0,2589.0,1236.4,1243.6
695879.0,0.12,0.0,0.12,0.12,112.8,112.8,68.3,67.2,0.348,0.352,5.9988,5.9988,195.3,214.8,58.2,58.5,3.14,3.09,940.7,957.9,58.2,58.5,0.0,0.0,8.0,8.0,20.0,22.0,2571.0,2589.0,1236.4,1243.6
695883.0,0.12,0.0,0.12,0.12,112.8,112.8,68.3,67.2,0.348,0.352,5.9988,5.9988,195.3,214.8,58.2,58.5,3.14,3.09,940.7,957.9,58.2,58.5,0.0,0.0,8.0,8.0,20.0,22.0,2571.0,2589.0,1236.4,1243.6
695888.0,0.12,0.0,0.12,0.12,112.8,112.8,68.3,67.2,0.348,0.352,5.9988,5.9988,195.3,214.8,58.2,58.5,3.14,3.09,940.7,957.9,58.2,58.5,0.0,0.0,8.0,8.0,20.0,22.0,2571.0,2589.0,1236.4,1243.6
695892.0,0.12,0.0,0.12,0.12,112.8,112.8,68.3,67.2,0.348,0.352,5.9988,5.9988,195.3,214.8,58.2,58.5,3.14,3.09,940.7,957.9,58.2,58.5,0.0,0.0,8.0,8.0,20.0,22.0,2571.0,2589.0,1236.4,1243.6
695897.0,0.12,0.0,0.12,0.12,112.8,112.8,68.3,67.2,0.348,0.352,5.9988,5.9988,195.3,214.8,58.2,58.5,3.14,3.09,940.7,957.9,58.2,58.5,0.0,0.0,8.0,8.0,20.0,22.0,2571.0,2589.0,1236.4,1243.6
695902.0,0.12,0.0,0.12,0.12,112.8,112.8,68.3,67.2,0.348,0.352,5.9988,5.9988,195.3,214.8,58.2,58.5,3.14,3.09,940.7,957.9,58.2,58.5,0.0,0.0,8.0,8.0,20.0,22.0,2571.0,2589.0,1236.4,1243.6
695906.0,0.12,0.0,0.12,0.12,112.8,112.8,68.3,67.2,0.348,0.352,5.9988,5.9988,195.3,214.8,58.2,58.5,3.14,3.09,940.7,957.9,58.2,58.5,0.0,0.0,8.0,8.0,20.0,22.0,2571.0,2589.0,1236.4,1243.6
695911.0,0.12,0.0,0.12,0.12,112.8,112.8,77.6,101.0,0.321,0.25,5.9988,5.9988,185.5,205.1,81.6,115.5,2.18,2.54,572.3,613.5,81.6,115.5,0.0,0.0,8.0,8.0,19.0,21.0,2474.0,2755.0,1004.4,953.4
695976.0,0.12,0.0,0.12,0.12,112.8,112.8,77.6,101.0,0.321,0.25,5.9988,5.9988,185.5,205.1,81.6,115.5,2.18,2.54,572.3,613.5,81.6,115.5,0.0,0.0,8.0,8.0,19.0,21.0,2474.0,2755.0,1004.4,953.4
695981.0,0.12,0.0,0.12,0.12,112.8,112.8,77.6,101.0,0.321,0.25,5.9988,5.9988,185.5,205.1,81.6,115.5,2.18,2.54,572.3,613.5,81.6,115.5,0.0,0.0,8.0,8.0,19.0,21.0,2474.0,2755.0,1004.4,953.4
695986.0,0.12,0.0,0.12,0.12,112.8,112.8,77.6,101.0,0.321,0.25,5.9988,5.9988,185.5,205.1,81.6,115.5,2.18,2.54,572.3,613.5,81.6,115.5,0.0,0.0,8.0,8.0,19.0,21.0,2474.0,2755.0,1004.4,953.4
695990.0,0.12,0.0,0.12,0.12,112.8,112.8,77.6,101.0,0.321,0.25,5.9988,5.9988,185.5,205.1,81.6,115.5,2.18,2.54,572.3,613.5,81.6,115.5,0.0,0.0,8.0,8.0,19.0,21.0,2474.0,2755.0,1004.4,953.4
695995.0,0.12,0.0,0.12,0.12,112.8,112.8,77.6,101.0,0.321,0.25,5.9988,5.9988,185.5,205.1,81.6,115.5,2.18,2.54,572.3,613.5,81.6,115.5,0.0,0.0,8.0,8.0,19.0,21.0,2474.0,2755.0,1004.4,953.4
696000.0,0.12,0.0,0.12,0.12,112.8,112.8,77.6,101.0,0.321,0.25,5.9988,5.9988,185.5,205.1,81.6,115.5,2.18,2.54,572.3,613.5,81.6,115.5,0.0,0.0,8.0,8.0,19.0,21.0,2474.0,2755.0,1004.4,953.4
696004.0,0.12,0.0,0.12,0.12,112.8,112.8,77.6,101.0,0.321,0.25,5.9988,5.9988,185.5,205.1,81.6,115.5,2.18,2.54,572.3,613.5,81.6,115.5,0.0,0.0,8.0,8.0,19.0,21.0,2474.0,2755.0,1004.4,953.4
696009.0,0.12,0.0,0.12,0.12,112.8,112.8,77.6,101.0,0.321,0.25,5.9988,5.9988,185.5,205.1,81.6,115.5,2.18,2.54,572.3,613.5,81.6,115.5,0.0,0.0,8.0,8.0,19.0,21.0,2474.0,2755.0,1004.4,953.4
696013.0,0.12,0.0,0.12,0.12,112.8,112.8,77.6,101.0,0.321,0.25,5.9988,5.9988,185.5,205.1,81.6,115.5,2.18,2.54,572.3,613.5,81.6,115.5,0.0,0.0,8.0,8.0,19.0,21.0,2474.0,2755.0,1004.4,953.4
696018.0,0.12,0.0,0.12,0.12,112.8,112.8,77.6,101.0,0.321,0.25,5.9988,5.9988,185.5,205.1,81.6,115.5,2.18,2.54,572.3,613.5,81.6,115.5,0.0,0.0,8.0,8.0,19.0,21.0,2474.0,2755.0,1004.4,953.4
696067.0,0.12,0.0,0.12,0.12,112.8,112.8,119.8,126.8,0.191,0.166,4.9092,4.9092,195.3,195.3,137.8,137.9,1.52,1.57,728.3,725.8,137.8,137.9,0.0,0.0,8.0,8.0,20.0,20.0,2614.0,2633.0,1274.8,1278.3
696072.0,0.12,0.0,0.12,0.12,112.8,112.8,119.8,126.8,0.191,0.166,4.9092,4.9092,195.3,195.3,137.8,137.9,1.52,1.57,728.3,725.8,137.8,137.9,0.0,0.0,8.0,8.0,20.0,20.0,2614.0,2633.0,1274.8,1278.3
696077.0,0.12,0.0,0.12,0.12,112.8,112.8,119.8,126.8,0.191,0.166,4.9092,4.9092,195.3,195.3,137.8,137.9,1.52,1.57,728.3,725.8,137.8,137.9,0.0,0.0,8.0,8.0,20.0,20.0,2614.0,2633.0,1274.8,1278.3
696081.0,0.12,0.0,0.12,0.12,112.8,112.8,119.8,126.8,0.191,0.166,4.9092,4.9092,195.3,195.3,137.8,137.9,1.52,1.57,728.3,725.8,137.8,137.9,0.0,0.0,8.0,8.0,20.0,20.0,2614.0,2633.0,1274.8,1278.3
696086.0,0.12,0.0,0.12,0.12,112.8,112.8,119.8,126.8,0.191,0.166,4.9092,4.9092,195.3,195.3,137.8,137.9,1.52,1.57,728.3,725.8,137.8,137.9,0.0,0.0,8.0,8.0,20.0,20.0,2614.0,2633.0,1274.8,1278.3
696091.0,0.12,0.0,0.12,0.12,112.8,112.8,119.8,126.8,0.191,0.166,4.9092,4.9092,195.3,195.3,137.8,137.9,1.52,1.57,728.3,725.8,137.8,137.9,0.0,0.0,8.0,8.0,20.0,20.0,2614.0,2633.0,1274.8,1278.3
696095.0,0.12,0.0,0.12,0.12,112.8,112.8,119.8,126.8,0.191,0.166,4.9092,4.9092,195.3,195.3,137.8,137.9,1.52,1.57,728.3,725.8,137.8,137.9,0.0,0.0,8.0,8.0,20.0,20.0,2614.0,2633.0,1274.8,1278.3
696100.0,0.12,0.0,0.12,0.12,112.8,112.8,119.8,126.8,0.191,0.166,4.9092,4.9092,195.3,195.3,137.8,137.9,1.52,1.57,728.3,725.8,137.8,137.9,0.0,0.0,8.0,8.0,20.0,20.0,2614.0,2633.0,1274.8,1278.3
696104.0,0.12,0.0,0.12,0.12,112.8,112.8,119.8,126.8,0.191,0.166,4.9092,4.9092,195.3,195.3,137.8,137.9,1.52,1.57,728.3,725.8,137.8,137.9,0.0,0.0,8.0,8.0,20.0,20.0,2614.0,2633.0,1274.8,1278.3
696109.0,0.12,0.0,0.12,0.12,112.8,112.8,119.8,126.8,0.191,0.166,4.9092,4.9092,195.3,195.3,137.8,137.9,1.52,1.57,728.3,725.8,137.8,137.9,0.0,0.0,8.0,8.0,20.0,20.0,2614.0,2633.0,1274.8,1278.3
696159.0,0.12,0.0,0.12,0.12,112.8,112.8,151.3,152.6,0.15,0.15,0.8407,0.8407,214.8,224.6,164.8,163.6,1.49,1.86,136.7,155.9,164.8,163.6,0.0,0.0,7.0,8.0,22.0,23.0,2603.0,2667.0,929.5,963.2
696165.0,0.12,0.0,0.12,0.12,112.8,112.8,151.3,152.6,0.15,0.15,0.8407,0.8407,214.8,224.6,164.8,163.6,1.49,1.86,136.7,155.9,164.8,163.6,0.0,0.0,7.0,8.0,22.0,23.0,2603.0,2667.0,929.5,963.2
696169.0,0.12,0.0,0.12,0.12,112.8,112.8,151.3,152.6,0.15,0.15,0.8407,0.8407,214.8,224.6,164.8,163.6,1.49,1.86,136.7,155.9,164.8,163.6,0.0,0.0,7.0,8.0,22.0,23.0,2603.0,2667.0,929.5,963.2
696174.0,0.12,0.0,0.12,0.12,112.8,112.8,151.3,152.6,0.15,0.15,0.8407,0.8407,214.8,224.6,164.8,163.6,1.49,1.86,136.7,155.9,164.8,163.6,0.0,0.0,7.0,8.0,22.0,23.0,2603.0,2667.0,929.5,963.2
696178.0,0.12,0.0,0.12,0.12,112.8,112.8,151.3,152.6,0.15,0.15,0.8407,0.8407,214.8,224.6,164.8,163.6,1.49,1.86,136.7,155.9,164.8,163.6,0.0,0.0,7.0,8.0,22.0,23.0,2603.0,2667.0,929.5,963.2
696183.0,0.12,0.0,0.12,0.12,112.8,112.8,151.3,152.6,0.15,0.15,0.8407,0.8407,214.8,224.6,164.8,163.6,1.49,1.86,136.7,155.9,164.8,163.6,0.0,0.0,7.0,8.0,22.0,23.0,2603.0,2667.0,929.5,963.2
696188.0,0.12,0.0,0.12,0.12,112.8,112.8,151.3,152.6,0.15,0.15,0.8407,0.8407,214.8,224.6,164.8,163.6,1.49,1.86,136.7,155.9,164.8,163.6,0.0,0.0,7.0,8.0,22.0,23.0,2603.0,2667.0,929.5,963.2
696192.0,0.12,0.0,0.12,0.12,112.8,112.8,151.3,152.6,0.15,0.15,0.8407,0.8407,214.8,224.6,164.8,163.6,1.49,1.86,136.7,155.9,164.8,163.6,0.0,0.0,7.0,8.0,22.0,23.0,2603.0,2667.0,929.5,963.2
696197.0,0.12,0.0,0.12,0.12,112.8,112.8,151.3,152.6,0.15,0.15,0.8407,0.8407,214.8,224.6,164.8,163.6,1.49,1.86,136.7,155.9,164.8,163.6,0.0,0.0,7.0,8.0,22.0,23.0,2603.0,2667.0,929.5,963.2
696202.0,0.12,0.0,0.12,0.12,112.8,112.8,151.3,152.6,0.15,0.15,0.8407,0.8407,214.8,224.6,164.8,163.6,1.49,1.86,136.7,155.9,164.8,163.6,0.0,0.0,7.0,8.0,22.0,23.0,2603.0,2667.0,929.5,963.2
696276.0,0.12,0.0,0.12,0.12,112.8,112.8,105.2,105.2,0.216,0.216,1.627,1.627,214.8,214.8,85.5,85.0,3.3,3.11,683.9,688.5,85.5,85.0,0.0,0.0,8.0,8.0,22.0,22.0,2631.0,2845.0,1219.7,1220.0
696281.0,0.12,0.0,0.12,0.12,112.8,112.8,105.2,105.2,0.216,0.216,1.627,1.627,214.8,214.8,85.5,85.0,3.3,3.11,683.9,688.5,85.5,85.0,0.0,0.0,8.0,8.0,22.0,22.0,2631.0,2845.0,1219.7,1220.0
696286.0,0.12,0.0,0.12,0.12,112.8,112.8,105.2,105.2,0.216,0.216,1.627,1.627,214.8,214.8,85.5,85.0,3.3,3.11,683.9,688.5,85.5,85.0,0.0,0.0,8.0,8.0,22.0,22.0,2631.0,2845.0,1219.7,1220.0
696290.0,0.12,0.0,0.12,0.12,112.8,112.8,105.2,105.2,0.216,0.216,1.627,1.627,214.8,214.8,85.5,85.0,3.3,3.11,683.9,688.5,85.5,85.0,0.0,0.0,8.0,8.0,22.0,22.0,2631.0,2845.0,1219.7,1220.0
696295.0,0.12,0.0,0.12,0.12,112.8,112.8,105.2,105.2,0.216,0.216,1.627,1.627,214.8,214.8,85.5,85.0,3.3,3.11,683.9,688.5,85.5,85.0,0.0,0.0,8.0,8.0,22.0,22.0,2631.0,2845.0,1219.7,1220.0
696300.0,0.12,0.0,0.12,0.12,112.8,112.8,105.2,105.2,0.216,0.216,1.627,1.627,214.8,214.8,85.5,85.0,3.3,3.11,683.9,688.5,85.5,85.0,0.0,0.0,8.0,8.0,22.0,22.0,2631.0,2845.0,1219.7,1220.0
696304.0,0.12,0.0,0.12,0.12,112.8,112.8,105.2,105.2,0.216,0.216,1.627,1.627,214.8,214.8,85.5,85.0,3.3,3.11,683.9,688.5,85.5,85.0,0.0,0.0,8.0,8.0,22.0,22.0,2631.0,2845.0,1219.7,1220.0
696309.0,0.12,0.0,0.12,0.12,112.8,112.8,105.2,105.2,0.216,0.216,1.627,1.627,214.8,214.8,85.5,85.0,3.3,3.11,683.9,688.5,85.5,85.0,0.0,0.0,8.0,8.0,22.0,22.0,2631.0,2845.0,1219.7,1220.0
696314.0,0.12,0.0,0.12,0.12,112.8,112.8,105.2,105.2,0.216,0.216,1.627,1.627,214.8,214.8,85.5,85.0,3.3,3.11,683.9,688.5,85.5,85.0,0.0,0.0,8.0,8.0,22.0,22.0,2631.0,2845.0,1219.7,1220.0
696318.0,0.12,0.0,0.12,0.12,112.8,112.8,105.2,105.2,0.216,0.216,1.627,1.627,214.8,214.8,85.5,85.0,3.3,3.11,683.9,688.5,85.5,85.0,0.0,0.0,8.0,8.0,22.0,22.0,2631.0,2845.0,1219.7,1220.0
696367.0,0.12,0.0,0.12,0.12,112.8,112.8,82.8,83.6,0.299,0.296,4.7064,4.7064,224.6,224.6,73.2,74.3,1.57,1.78,280.5,282.8,73.2,74.3,0.0,0.0,8.0,8.0,23.0,23.0,2602.0,2868.0,981.3,950.6
696372.0,0.12,0.0,0.12,0.12,112.8,112.8,82.8,83.6,0.299,0.296,4.7064,4.7064,224.6,224.6,73.2,74.3,1.57,1.78,280.5,282.8,73.2,74.3,0.0,0.0,8.0,8.0,23.0,23.0,2602.0,2868.0,981.3,950.6
696377.0,0.12,0.0,0.12,0.12,112.8,112.8,82.8,83.6,0.299,0.296,4.7064,4.7064,224.6,224.6,73.2,74.3,1.57,1.78,280.5,282.8,73.2,74.3,0.0,0.0,8.0,8.0,23.0,23.0,2602.0,2868.0,981.3,950.6
696382.0,0.12,0.0,0.12,0.12,112.8,112.8,82.8,83.6,0.299,0.296,4.7064,4.7064,224.6,224.6,73.2,74.3,1.57,1.78,280.5,282.8,73.2,74.3,0.0,0.0,8.0,8.0,23.0,23.0,2602.0,2868.0,981.3,950.6
696386.0,0.12,0.0,0.12,0.12,112.8,112.8,82.8,83.6,0.299,0.296,4.7064,4.7064,224.6,224.6,73.2,74.3,1.57,1.78,280.5,282.8,73.2,74.3,0.0,0.0,8.0,8.0,23.0,23.0,2602.0,2868.0,981.3,950.6
696391.0,0.12,0.0,0.12,0.12,112.8,112.8,82.8,83.6,0.299,0.296,4.7064,4.7064,224.6,224.6,73.2,74.3,1.57,1.78,280.5,282.8,73.2,74.3,0.0,0.0,8.0,8.0,23.0,23.0,2602.0,2868.0,981.3,950.6
696395.0,0.12,0.0,0.12,0.12,112.8,112.8,82.8,83.6,0.299,0.296,4.7064,4.7064,224.6,224.6,73.2,74.3,1.57,1.78,280.5,282.8,73.2,74.3,0.0,0.0,8.0,8.0,23.0,23.0,2602.0,2868.0,981.3,950.6
696400.0,0.12,0.0,0.12,0.12,112.8,112.8,82.8,83.6,0.299,0.296,4.7064,4.7064,224.6,224.6,73.2,74.3,1.57,1.78,280.5,282.8,73.2,74.3,0.0,0.0,8.0,8.0,23.0,23.0,2602.0,2868.0,981.3,950.6
696405.0,0.12,0.0,0.12,0.12,112.8,112.8,82.8,83.6,0.299,0.296,4.7064,4.7064,224.6,224.6,73.2,74.3,1.57,1.78,280.5,282.8,73.2,74.3,0.0,0.0,8.0,8.0,23.0,23.0,2602.0,2868.0,981.3,950.6
696409.0,0.12,0.0,0.12,0.12,112.8,112.8,82.8,83.6,0.299,0.296,4.7064,4.7064,224.6,224.6,73.2,74.3,1.57,1.78,280.5,282.8,73.2,74.3,0.0,0.0,8.0,8.0,23.0,23.0,2602.0,2868.0,981.3,950.6
696459.0,0.12,0.0,0.12,0.12,112.8,112.8,132.7,118.0,0.15,0.19,3.4002,3.4002,166.0,185.5,154.1,132.8,1.22,3.21,330.3,430.1,154.1,132.8,0.0,0.0,8.0,8.0,17.0,19.0,2492.0,2488.0,1159.7,1206.9
696465.0,0.12,0.0,0.12,0.12,112.8,112.8,132.7,118.0,0.15,0.19,3.4002,3.4002,166.0,185.5,154.1,132.8,1.22,3.21,330.3,430.1,154.1,132.8,0.0,0.0,8.0,8.0,17.0,19.0,2492.0,2488.0,1159.7,1206.9
696470.0,0.12,0.0,0.12,0.12,112.8,112.8,132.7,118.0,0.15,0.19,3.4002,3.4002,166.0,185.5,154.1,132.8,1.22,3.21,330.3,430.1,154.1,132.8,0.0,0.0,8.0,8.0,17.0,19.0,2492.0,2488.0,1159.7,1206.9
696475.0,0.12,0.0,0.12,0.12,112.8,112.8,132.7,118.0,0.15,0.19,3.4002,3.4002,166.0,185.5,154.1,132.8,1.22,3.21,330.3,430.1,154.1,132.8,0.0,0.0,8.0,8.0,17.0,19.0,2492.0,2488.0,1159.7,1206.9
696480.0,0.12,0.0,0.12,0.12,112.8,112.8,132.7,118.0,0.15,0.19,3.4002,3.4002,166.0,185.5,154.1,132.8,1.22,3.21,330.3,430.1,154.1,132.8,0.0,0.0,8.0,8.0,17.0,19.0,2492.0,2488.0,1159.7,1206.9
696484.0,0.12,0.0,0.12,0.12,112.8,112.8,132.7,118.0,0.15,0.19,3.4002,3.4002,166.0,185.5,154.1,132.8,1.22,3.21,330.3,430.1,154.1,132.8,0.0,0.0,8.0,8.0,17.0,19.0,2492.0,2488.0,1159.7,1206.9
696489.0,0.12,0.0,0.12,0.12,112.8,112.8,132.7,118.0,0.15,0.19,3.4002,3.4002,166.0,185.5,154.1,132.8,1.22,3.21,330.3,430.1,154.1,132.8,0.0,0.0,8.0,8.0,17.0,19.0,2492.0,2488.0,1159.7,1206.9
696493.0,0.12,0.0,0.12,0.12,112.8,112.8,132.7,118.0,0.15,0.19,3.4002,3.4002,166.0,185.5,154.1,132.8,1.22,3.21,330.3,430.1,154.1,132.8,0.0,0.0,8.0,8.0,17.0,19.0,2492.0,2488.0,1159.7,1206.9
696498.0,0.12,0.0,0.12,0.12,112.8,112.8,132.7,118.0,0.15,0.19,3.4002,3.4002,166.0,185.5,154.1,132.8,1.22,3.21,330.3,430.1,154.1,132.8,0.0,0.0,8.0,8.0,17.0,19.0,2492.0,2488.0,1159.7,1206.9
696502.0,0.12,0.0,0.12,0.12,112.8,112.8,132.7,118.0,0.15,0.19,3.4002,3.4002,166.0,185.5,154.1,132.8,1.22,3.21,330.3,430.1,154.1,132.8,0.0,0.0,8.0,8.0,17.0,19.0,2492.0,2488.0,1159.7,1206.9
696563.0,0.12,0.0,0.12,0.12,112.8,112.8,109.8,105.1,0.213,0.229,3.9542,3.9542,175.8,175.8,100.0,99.6,4.29,3.7,962.4,932.4,100.0,99.6,0.0,0.0,8.0,8.0,18.0,18.0,2611.0,2609.0,1276.1,1269.4
696569.0,0.12,0.0,0.12,0.12,112.8,112.8,109.8,105.1,0.213,0.229,3.9542,3.9542,175.8,175.8,100.0,99.6,4.29,3.7,962.4,932.4,100.0,99.6,0.0,0.0,8.0,8.0,18.0,18.0,2611.0,2609.0,1276.1,1269.4
